20,6,12,18,5,15,39,36,35,48
27,34,3,9,41,18,40,16,42,4
12,17,25,49,9,15,35,1,27,16
6,1,10,29,45,27,37,14,16,46
16,31,36,41,28,26,40,15,37,2
28,39,3,22,20,21,2,11,37,10
40,21,25,28,6,43,32,10,31,1
29,23,9,35,25,27,36,5,18,1
30,22,34,45,16,44,18,27,40,7
0,23,31,14,44,7,9,46,25,4
42,14,0,4,36,7,27,30,2,48
21,35,37,25,18,17,48,22,28,20
28,45,33,19,40,18,9,25,12,47
39,31,26,27,2,40,19,3,12,18
30,10,39,20,41,35,36,1,32,14
9,7,41,14,4,0,1,29,10,23
2,21,48,39,20,27,13,19,17,44
2,12,11,20,30,23,3,46,15,27
11,24,47,48,20,44,13,5,30,41
14,21,18,41,26,3,36,7,46,29
45,16,24,0,6,25,30,32,26,12
40,42,26,8,45,12,9,11,18,19
8,6,25,45,22,21,34,17,13,14
7,11,32,1,34,2,36,18,28,49
9,27,45,29,37,13,2,46,7,18
17,29,34,27,3,9,39,1,37,44
38,40,30,7,49,24,41,3,26,44
41,14,25,49,3,37,39,7,44,9
13,31,2,29,36,10,39,15,46,12
32,47,30,10,4,43,19,24,21,27
3,28,48,46,26,41,30,39,12,20
3,47,36,7,26,38,14,10,39,24
12,4,13,35,5,14,33,49,37,3
36,0,42,43,7,34,31,29,3,40
19,15,14,47,33,18,4,32,10,45
47,14,9,18,40,20,46,8,5,33
41,11,24,47,8,33,20,46,49,18
37,46,22,24,40,43,18,47,10,6
39,12,35,34,33,21,44,29,42,7
10,49,35,42,43,1,23,7,8,24
31,34,2,5,32,17,37,46,11,3
24,39,44,14,18,31,30,13,6,35
32,30,33,45,7,42,12,47,17,34
45,35,46,11,41,18,30,22,20,28
30,33,2,39,15,29,34,17,48,23
13,18,43,22,46,27,14,42,10,17
36,12,45,30,14,47,31,4,28,21
2,46,44,0,47,19,35,4,27,24
9,37,16,8,47,19,6,15,13,42
1,9,8,25,13,35,47,10,11,4
33,5,31,35,14,45,0,40,28,4
26,21,31,16,49,33,9,2,1,48
12,8,3,28,6,41,19,47,33,36
5,32,23,41,34,18,30,8,7,9
13,8,15,2,41,33,30,5,34,27
29,8,36,25,46,47,39,35,23,6
34,15,16,14,38,17,26,0,18,47
48,6,20,7,25,8,24,9,10,39
30,2,5,19,12,36,14,48,44,39
18,40,23,32,10,36,13,12,35,38
30,39,24,12,49,44,3,17,33,14
19,28,6,4,8,7,0,44,43,41
37,1,28,31,21,39,5,27,36,41
7,29,5,6,22,27,25,12,35,8
28,31,30,10,33,5,19,8,49,2
18,24,44,31,36,28,48,34,46,35
34,11,25,17,12,1,4,14,15,40
36,19,43,40,6,12,24,29,17,46
48,11,28,19,35,13,14,31,3,7
13,38,22,16,18,26,23,20,34,48
11,20,16,23,36,45,3,49,10,22
42,5,40,13,14,28,49,6,34,31
9,3,7,41,21,26,43,33,15,31
30,13,36,27,18,44,34,48,23,6
9,30,43,18,19,20,36,8,22,46
38,8,41,16,49,37,30,43,32,14
47,28,6,8,27,23,43,35,20,45
30,34,23,8,16,37,14,6,26,7
21,37,18,25,34,27,16,19,32,26
14,0,38,32,22,15,49,33,46,7
12,44,14,16,20,33,19,24,38,7
49,30,31,10,41,46,22,43,28,27
8,47,23,46,19,24,17,18,28,40
35,31,36,33,44,5,27,15,13,48
15,9,2,36,19,28,18,17,40,30
34,3,21,12,37,5,9,47,16,49
34,38,44,36,25,31,9,1,39,13
24,31,41,8,30,37,15,43,2,18
25,23,2,22,33,13,17,11,3,18
2,6,48,38,16,45,27,37,3,5
21,39,34,37,8,43,18,28,30,44
16,29,49,22,43,14,45,24,21,5
10,44,35,33,20,42,7,11,28,12
13,30,16,46,18,9,36,22,44,35
16,47,41,32,11,48,25,24,22,13
0,36,38,28,2,9,3,37,24,29
41,35,6,26,45,7,31,39,46,24
45,48,36,25,38,39,0,1,42,11
17,27,45,38,10,23,29,7,19,37
46,1,29,6,35,3,13,0,40,36
33,1,15,24,45,0,14,34,7,12
34,36,5,19,12,22,47,7,33,24
31,3,12,32,13,42,36,46,49,44
5,15,47,17,12,29,43,25,44,14
30,39,0,29,47,26,49,22,28,35
45,18,8,15,14,47,13,0,9,46
49,30,44,2,43,9,13,21,5,3
16,18,23,12,9,31,33,46,3,42
36,19,25,10,31,42,1,34,20,32
14,17,8,46,5,3,1,27,26,7
7,34,36,41,24,19,12,28,27,38
9,39,14,30,43,4,11,13,42,20
2,25,27,10,11,38,34,32,40,44
11,9,32,45,10,12,34,24,7,20
4,32,23,15,44,28,19,9,45,14
47,10,36,33,22,14,17,27,6,0
16,2,4,44,45,37,12,24,8,27
0,45,42,26,17,2,40,20,46,32
21,19,32,47,36,33,49,30,10,48
24,29,13,3,2,6,40,44,22,39
11,46,29,37,27,6,4,22,44,15
19,33,39,49,4,23,16,8,41,25
47,14,1,5,32,44,12,24,28,49
43,11,14,26,22,34,12,23,47,3
20,7,35,3,32,46,31,23,26,1
23,38,39,8,27,22,15,2,7,36
31,7,39,4,33,9,46,37,26,38
5,36,28,40,35,27,9,44,32,37
17,34,2,23,48,47,26,21,28,20
4,40,0,27,43,17,3,23,30,10
47,37,24,5,0,40,9,2,46,25
10,41,3,23,42,46,49,38,20,47
6,8,32,39,12,17,9,10,35,34
24,38,15,19,20,1,37,16,46,12
16,0,47,4,34,10,35,2,20,33
12,45,20,22,30,29,7,0,31,38
26,28,24,42,48,30,43,11,27,37
12,22,2,14,1,15,28,4,38,6
18,34,39,13,8,4,47,33,12,44
23,14,7,28,1,33,42,45,27,26
21,23,49,5,10,19,25,29,6,33
18,46,11,7,48,37,15,49,30,33
36,6,46,14,29,11,16,34,33,4
32,21,1,29,41,43,26,44,15,11
40,39,3,21,44,14,13,1,34,25
5,29,31,43,42,33,32,14,19,6
18,21,49,14,44,40,42,20,8,29
7,0,9,1,4,18,25,32,47,13
9,46,6,14,17,5,36,2,21,33
6,9,10,40,4,48,7,12,41,14
31,23,19,37,14,47,10,12,11,17
48,10,45,19,37,38,14,8,49,13
26,0,37,2,47,10,48,44,40,23
21,27,46,41,14,25,6,40,44,10
8,16,40,32,1,35,5,41,20,36
45,44,28,13,43,39,1,35,31,47
48,15,47,18,0,22,33,42,3,46
17,34,7,42,35,13,38,18,23,40
49,44,21,6,24,5,42,34,19,17
19,24,3,17,1,10,39,28,26,44
49,38,20,2,23,46,43,8,9,5
22,41,32,35,8,7,5,33,47,38
45,36,6,31,13,33,34,5,10,8
35,8,45,31,22,42,39,44,18,33
41,35,31,30,0,33,45,5,42,40
14,4,24,42,23,48,26,5,9,43
6,33,0,4,27,12,24,13,5,3
44,11,27,17,40,21,30,37,34,41
11,41,39,25,29,6,10,24,7,43
0,43,49,30,11,28,33,21,6,4
29,22,17,21,37,9,2,48,5,27
26,31,5,19,11,10,48,24,29,4
24,34,47,32,2,41,39,42,30,12
40,34,45,3,35,11,20,13,39,37
17,34,12,5,3,6,41,26,23,37
49,32,13,39,24,44,1,47,3,22
46,20,9,16,13,36,14,40,26,19
12,29,3,38,4,49,5,16,13,0
25,28,18,38,46,7,43,45,31,5
11,10,30,44,9,1,7,3,35,32
16,10,3,31,26,36,23,33,22,40
47,32,9,48,26,20,28,3,36,44
39,22,41,44,32,36,18,14,1,17
40,35,31,6,16,14,19,13,18,48
16,23,13,34,21,25,19,42,4,43
19,35,16,18,9,32,27,44,47,46
44,26,15,33,17,47,0,45,24,49
36,13,15,21,6,46,24,27,23,7
22,43,49,33,26,17,44,23,19,5
12,25,23,47,11,44,8,34,27,33
32,9,33,44,3,4,14,12,16,30
15,23,14,40,4,9,11,31,2,24
19,34,1,35,31,20,49,46,6,47
40,4,18,9,37,23,34,22,43,42
47,22,13,23,41,42,34,18,21,35
33,44,41,14,21,3,29,0,8,40
2,27,40,5,35,37,38,19,30,10
17,8,43,13,3,11,4,44,20,23
38,35,42,5,15,32,9,1,2,10
23,42,5,36,24,6,7,28,30,44
