53.74,16.445547699928284,0.676728334956183,0.7165991902834008,0.4818181818181818,0.7532228360957642,0.5652173913043478,0.44144144144144143,0.25287356321839083,0.5428051001821493,0.4347389558232932,0.6280027453671929,0.695,0.885,0.318,0.409,0.013,0.049,0.33,0.894,0.866,0.915
64.49,11.310660600662231,0.6488673139158576,0.9798578199052133,0.5008620689655172,0.6986784140969163,0.4428794992175274,0.9365079365079365,0.29497206703910617,0.6519721577726219,0.8324372759856631,0.6363027461486939,0.802,0.827,0.581,0.793,0.283,0.177,0.264,0.843,0.929,0.95
70.04,9.080297291278839,0.7221684414327202,0.9850746268656716,0.5359019264448336,0.6840816326530612,0.47016129032258064,0.9161793372319688,0.3688888888888889,0.6880877742946708,0.8872832369942196,0.768976897689769,0.746,0.858,0.612,0.838,0.583,0.47,0.166,0.878,0.921,0.932
70.81,8.53907698392868,0.7028003613369467,0.9936948297604036,0.52679307502061,0.6902356902356902,0.5173697270471465,0.9300155520995335,0.37041420118343193,0.7486865148861647,0.8894184938036225,0.7742998352553542,0.778,0.788,0.639,0.82,0.417,0.598,0.313,0.855,0.933,0.94
73.81,7.58272260427475,0.7184014869888475,0.9852607709750567,0.5357142857142857,0.7275953859804791,0.5050335570469798,0.9184713375796179,0.4318766066838046,0.7845601436265709,0.8979788257940328,0.8402527075812274,0.773,0.869,0.69,0.82,0.602,0.721,0.168,0.874,0.933,0.931
74.54,7.336356222629547,0.7660020986358866,0.9873125720876585,0.5543386689132266,0.691869918699187,0.5659163987138264,0.940279542566709,0.4519846350832266,0.8220502901353965,0.897803247373448,0.8027095681625741,0.73,0.856,0.658,0.851,0.528,0.74,0.353,0.85,0.94,0.948
75.71,7.22269332408905,0.721763085399449,0.9905882352941177,0.6588235294117647,0.7384473197781886,0.5156046814044213,0.9334126040428062,0.4806949806949807,0.8298676748582231,0.8887841658812441,0.8409703504043127,0.786,0.842,0.56,0.799,0.793,0.785,0.249,0.878,0.943,0.936
67.84,7.86184287071228,0.7102222222222222,0.9375,0.5364989369241673,0.737410071942446,0.6012332990750257,0.9253731343283582,0.534,0.8403441682600382,0.9182452642073778,0.48121461657231085,0.799,0.015,0.757,0.82,0.585,0.806,0.267,0.879,0.921,0.935
76.78,6.855568289756775,0.7447817836812144,0.991822429906542,0.6465781409601634,0.6997538966365874,0.5262820512820513,0.9342560553633218,0.5583941605839416,0.8336397058823529,0.9030710172744721,0.8727615457115928,0.785,0.849,0.633,0.853,0.821,0.81,0.153,0.907,0.941,0.926
78.13,6.595701277256012,0.7617148554336989,0.9907727797001153,0.6542713567839196,0.7228306655433867,0.6103678929765887,0.9364896073903002,0.5417867435158501,0.8450570342205324,0.9078564500484966,0.8467087466185753,0.764,0.859,0.651,0.858,0.73,0.811,0.376,0.889,0.936,0.939
79.11,6.054976761341095,0.7103209019947961,0.9765957446808511,0.6727642276422764,0.7746478873239436,0.6539589442815249,0.9403669724770642,0.5218978102189781,0.8450046685340803,0.9262213359920239,0.8762886597938144,0.819,0.918,0.662,0.825,0.669,0.82,0.429,0.905,0.929,0.935
79.28,6.11407470703125,0.7407063197026023,0.9867695700110254,0.658252427184466,0.7564338235294118,0.6164495114006515,0.9138655462184874,0.5928338762214984,0.8914405010438413,0.9016236867239733,0.86,0.797,0.895,0.678,0.823,0.757,0.87,0.364,0.854,0.944,0.946
74.98,6.564893305301666,0.7714570858283433,0.9879227053140096,0.7039911308203991,0.7331052181351583,0.6290189612530915,0.9356270810210877,0.554320987654321,0.8504233301975541,0.9220907297830375,0.6150793650793651,0.773,0.409,0.635,0.857,0.763,0.843,0.449,0.904,0.935,0.93
79.97,5.799265682697296,0.769155206286837,0.9859154929577465,0.697136563876652,0.7666971637694419,0.6106060606060606,0.9349503858875413,0.5824964131994261,0.8570075757575758,0.9097963142580019,0.8882521489971347,0.783,0.91,0.633,0.838,0.806,0.848,0.406,0.905,0.938,0.93
79.55,5.757631242275238,0.7655642023346303,0.9808306709265175,0.7251533742331289,0.8012108980827447,0.5554123711340206,0.9307359307359307,0.5787037037037037,0.8680892337536372,0.918467583497053,0.8870967741935484,0.787,0.921,0.591,0.794,0.862,0.86,0.375,0.895,0.935,0.935
80.31,5.991619646549225,0.7661835748792271,0.9897727272727272,0.6995798319327731,0.7647058823529411,0.6607460035523979,0.9178794178794178,0.5691428571428572,0.9013641133263379,0.9220907297830375,0.852017937219731,0.793,0.871,0.666,0.832,0.744,0.883,0.498,0.859,0.935,0.95
75.0,6.372015655040741,0.8122977346278317,0.9849397590361446,0.7127192982456141,0.7670720299345183,0.6613756613756614,0.9398249452954048,0.5334590009425071,0.8756073858114675,0.9300699300699301,0.581739666872301,0.753,0.327,0.65,0.82,0.75,0.859,0.566,0.901,0.931,0.943
80.77,5.884231686592102,0.812972972972973,0.990990990990991,0.7039827771797632,0.7742238946378175,0.6618705035971223,0.9341126461211477,0.5458891013384322,0.8744053282588011,0.9259624876604146,0.8963178294573644,0.752,0.88,0.654,0.823,0.736,0.879,0.571,0.919,0.938,0.925
80.64,5.864220082759857,0.7518587360594795,0.9907834101382489,0.721081081081081,0.7566844919786097,0.6726296958855098,0.952808988764045,0.5719339622641509,0.8610328638497653,0.9240631163708086,0.8752327746741154,0.809,0.86,0.667,0.849,0.752,0.848,0.485,0.917,0.937,0.94
73.99,6.257980108261108,0.7781065088757396,0.9801980198019802,0.700836820083682,0.7749766573295985,0.6313725490196078,0.9416846652267818,0.6225895316804407,0.8891108891108891,0.9087415946205571,0.5296420581655481,0.789,0.198,0.67,0.83,0.805,0.872,0.452,0.89,0.946,0.947
81.21,5.6435805559158325,0.8103813559322034,0.9879518072289156,0.686,0.7528684907325685,0.6346922462030375,0.9363057324840764,0.6361031518624641,0.8861867704280155,0.9087415946205571,0.8933333333333333,0.765,0.902,0.686,0.853,0.794,0.882,0.444,0.911,0.946,0.938
72.67,6.668597340583801,0.794383149448345,0.9,0.7629911280101395,0.7711397058823529,0.6469635627530365,0.9555555555555556,0.5661538461538461,0.8751191611058151,0.9267326732673268,0.48884276076803324,0.792,0.027,0.602,0.839,0.799,0.86,0.552,0.918,0.936,0.942
81.89,5.238584786653519,0.786771964461994,0.9831045406546991,0.7473309608540926,0.8084479371316307,0.646774193548387,0.9328436516264428,0.5812431842966194,0.8900883218842002,0.9261083743842364,0.9053140096618357,0.797,0.931,0.63,0.823,0.802,0.889,0.533,0.907,0.94,0.937
82.31,5.1584716737270355,0.7916251246261217,0.9781931464174455,0.7037037037037037,0.8139079333986288,0.661876584953508,0.9414893617021277,0.6199261992619927,0.8896484375,0.9294234592445328,0.8998091603053435,0.794,0.942,0.703,0.831,0.783,0.885,0.504,0.911,0.935,0.943
82.1,5.27866730093956,0.7709923664122137,0.9838536060279871,0.6762075134168157,0.7695769576957696,0.7181818181818181,0.9302083333333333,0.6282051282051282,0.8927165354330708,0.9287833827893175,0.9035679845708775,0.808,0.914,0.756,0.855,0.711,0.893,0.49,0.907,0.939,0.937
73.15,6.660196423530579,0.777246653919694,0.7692307692307693,0.6808510638297872,0.8107569721115537,0.6805429864253394,0.9441460794844253,0.6329588014981273,0.8881322957198443,0.9175557710960233,0.48214285714285715,0.813,0.01,0.736,0.814,0.752,0.879,0.507,0.913,0.946,0.945
81.94,5.378033459186554,0.7595171773444754,0.9891067538126361,0.7152917505030181,0.7748643761301989,0.6580698835274542,0.94136460554371,0.642962962962963,0.8884578079534433,0.9275793650793651,0.8953377735490009,0.818,0.908,0.711,0.857,0.791,0.883,0.434,0.916,0.935,0.941
72.81,6.590319037437439,0.7924528301886793,0.8,0.7479289940828402,0.7722772277227723,0.6451355661881978,0.9486338797814208,0.6065773447015834,0.8748815165876778,0.9174757281553398,0.4817668207498716,0.798,0.012,0.632,0.858,0.809,0.868,0.498,0.923,0.945,0.938
82.33,5.148552387952805,0.8155136268343816,0.9881847475832438,0.7113821138211383,0.7885874649204865,0.6459824980111376,0.9363256784968684,0.6353092783505154,0.9022931206380858,0.9234543670264965,0.899904671115348,0.778,0.92,0.7,0.843,0.812,0.897,0.493,0.905,0.941,0.944
77.34,5.798063635826111,0.7493237150586114,0.9879518072289156,0.7078544061302682,0.7596153846153846,0.7200402819738168,0.934375,0.6309677419354839,0.9062181447502549,0.9245837414299706,0.610397946084724,0.831,0.41,0.739,0.869,0.715,0.897,0.489,0.889,0.944,0.951
75.78,5.874982297420502,0.783284742468416,0.9764705882352941,0.6923076923076923,0.7768595041322314,0.6839285714285714,0.95,0.6567967698519516,0.8699719363891487,0.9293532338308458,0.5536352800953516,0.806,0.249,0.756,0.846,0.766,0.874,0.488,0.93,0.934,0.929
