22,41,32,8,33
8,5,9,6,16
41,30,33,16,14
19,2,28,12,0
26,2,31,49,36
42,34,0,6,41
14,38,23,20,31
28,25,34,17,29
0,38,27,16,7
32,25,34,41,10
7,17,35,21,46
44,24,25,6,29
14,44,38,30,36
9,28,47,26,43
26,18,45,9,0
16,30,39,38,31
29,22,18,32,46
26,17,13,23,3
7,45,3,11,14
48,0,28,15,47
42,40,36,1,13
26,27,13,6,17
42,47,15,39,17
39,28,27,37,38
45,26,24,2,8
37,17,16,8,39
26,4,38,30,1
4,26,22,42,29
38,49,6,21,33
6,37,8,25,4
32,35,17,27,14
49,14,28,22,26
11,41,1,13,31
29,15,6,22,32
19,36,28,40,45
13,43,45,7,22
25,28,5,23,39
34,12,47,41,28
45,34,48,9,7
32,17,6,9,22
47,41,0,6,25
14,45,27,32,33
11,21,34,19,5
14,11,3,37,27
7,27,8,30,33
33,7,10,17,0
41,47,2,13,25
49,19,32,21,41
8,26,30,39,46
40,18,47,38,28
27,48,19,14,13
39,27,37,22,12
38,19,49,25,9
48,30,39,22,10
4,20,25,38,12
1,26,9,28,22
46,23,1,9,8
2,4,27,30,33
13,8,6,30,48
13,26,14,3,21
43,27,2,22,32
5,29,24,37,47
33,30,46,1,29
38,45,17,22,0
8,45,35,21,36
5,25,32,31,35
4,15,31,46,9
19,2,1,21,24
36,13,35,29,11
30,21,33,11,42
1,42,41,45,12
33,31,29,26,30
31,49,34,4,28
6,31,3,25,10
38,35,5,27,12
20,12,0,14,43
41,16,39,31,38
16,36,29,31,8
47,37,28,9,38
12,1,40,29,5
33,26,7,36,41
44,41,23,32,8
41,21,20,1,34
37,38,27,11,43
26,23,3,16,43
39,44,3,17,29
8,22,27,29,39
20,23,31,42,6
40,6,15,2,36
25,37,28,48,26
7,44,29,34,12
8,6,47,9,27
12,11,4,3,10
19,5,22,45,36
33,12,41,1,29
16,32,43,39,22
38,9,4,23,27
47,3,30,10,24
6,0,4,24,14
28,18,15,10,21
1,18,38,12,17
1,21,15,4,39
33,5,8,19,43
2,6,14,0,8
44,48,29,17,41
22,42,3,33,37
14,4,41,29,6
24,2,49,28,27
49,26,24,16,31
18,16,6,15,39
28,39,7,4,23
32,21,23,27,24
45,44,5,40,9
7,8,9,47,34
16,7,38,37,9
32,49,27,24,4
6,47,32,23,10
32,42,0,6,36
18,29,15,0,1
8,5,40,16,13
4,38,14,41,40
24,19,11,9,49
30,8,29,13,0
18,8,14,9,3
9,35,7,2,40
6,12,9,4,27
35,16,6,8,40
29,26,5,18,45
44,31,7,11,16
28,23,3,15,45
16,19,33,41,11
19,18,28,9,34
29,31,47,39,41
38,29,45,47,2
27,46,4,19,7
15,17,24,45,30
42,27,32,29,33
11,7,49,4,12
39,24,29,44,15
18,4,48,27,37
43,27,0,38,14
48,40,28,19,44
10,34,45,48,39
6,14,38,13,49
1,8,21,12,17
23,32,12,41,13
11,33,4,43,24
26,17,30,44,48
32,49,37,19,9
47,28,24,20,33
18,42,39,4,33
2,48,39,24,32
47,23,32,33,2
49,2,32,24,30
11,23,20,4,34
22,38,1,48,8
48,26,4,20,40
3,4,13,43,33
20,8,15,25,0
2,0,29,15,13
46,10,6,44,9
43,18,39,37,8
22,18,41,47,49
29,44,31,7,12
27,41,32,21,0
37,41,18,19,0
39,40,12,18,14
0,13,22,1,7
15,17,39,18,1
12,2,17,16,18
7,32,16,12,24
41,9,28,37,45
33,39,3,26,0
31,2,49,23,42
30,20,23,5,6
7,13,14,36,23
24,29,37,6,46
17,47,29,9,35
27,9,5,44,14
8,6,49,31,37
1,30,22,23,44
45,17,6,47,44
19,49,26,11,12
14,0,27,33,44
33,47,18,39,28
34,12,24,47,28
21,30,12,48,32
39,21,17,29,24
10,28,8,18,34
12,2,41,8,5
24,35,32,29,22
26,11,14,15,48
37,28,19,22,42
30,23,10,37,4
13,12,31,42,22
36,3,29,43,4
45,36,17,42,38
2,24,42,10,22
44,17,3,35,31
16,2,48,35,49
