48,23,28,34,40
10,23,3,44,43
0,21,16,22,38
28,32,44,35,40
45,31,15,17,24
31,45,11,18,19
37,19,38,32,3
23,4,48,5,30
27,35,41,8,13
5,28,29,3,16
39,46,35,26,3
24,1,32,46,18
11,31,28,8,42
38,10,30,18,32
46,24,19,17,47
23,31,18,30,49
6,1,15,28,39
16,4,6,25,13
18,35,20,25,3
6,28,20,35,16
40,30,1,39,25
28,22,25,30,5
2,16,24,43,28
18,27,14,38,31
40,23,48,22,43
27,37,17,48,39
11,46,12,1,10
40,47,46,45,18
17,42,21,32,7
18,25,33,34,31
29,15,43,17,36
8,17,0,49,21
41,5,2,33,47
18,42,29,7,13
24,0,13,22,31
2,12,21,28,47
25,8,20,16,27
1,48,13,39,32
14,9,37,35,46
4,15,0,29,46
41,11,5,28,35
21,26,44,48,43
8,41,1,11,0
8,28,12,14,48
38,34,31,37,33
48,5,30,17,19
8,47,1,22,29
39,20,3,10,12
40,28,11,21,8
3,41,5,38,45
30,21,47,1,17
31,27,21,36,35
37,28,24,36,32
35,33,26,31,28
40,2,44,25,49
5,14,20,37,41
9,48,24,30,35
13,47,46,39,0
22,43,9,2,28
47,1,20,6,34
4,7,15,36,40
13,4,16,7,32
12,18,14,31,20
21,2,11,6,18
12,5,38,1,34
26,20,30,32,13
32,15,36,30,19
30,29,38,44,13
27,49,7,16,0
17,33,46,10,2
3,8,33,43,49
13,12,32,45,8
4,8,28,29,33
39,0,2,12,9
23,2,11,35,25
32,18,44,2,19
12,23,28,46,33
33,8,0,2,26
2,41,7,4,37
18,23,29,26,20
3,48,41,14,32
1,35,38,36,8
42,1,20,48,24
40,47,17,21,18
27,33,47,1,14
49,23,8,43,3
17,35,44,11,14
36,29,48,41,40
36,8,45,0,29
15,3,7,41,12
49,13,27,24,22
28,0,36,29,44
15,49,13,12,25
4,45,5,11,27
42,20,10,35,43
38,27,44,26,21
18,35,21,40,19
32,28,33,35,37
30,13,42,37,20
34,38,3,35,14
20,24,22,5,41
9,44,30,42,26
32,49,6,25,11
33,48,28,40,11
33,8,9,7,10
25,35,0,33,28
29,1,35,46,4
8,47,41,0,5
4,47,16,26,28
28,26,17,31,22
20,8,6,41,23
23,29,35,15,22
15,37,0,1,17
17,20,24,28,5
20,23,47,30,37
40,46,2,44,13
7,42,22,43,13
34,8,20,12,42
1,15,14,38,24
39,12,42,17,19
47,40,7,45,8
4,20,45,34,29
45,29,13,33,22
30,16,4,1,15
5,9,33,49,1
9,37,8,38,18
10,16,48,38,24
44,4,3,33,29
19,47,35,49,33
25,30,5,26,28
46,28,41,33,10
46,22,39,17,11
43,40,5,1,15
37,31,49,23,9
19,14,39,22,26
42,12,24,1,39
41,33,11,24,14
0,14,42,12,8
8,10,46,45,2
34,8,45,20,6
20,23,9,15,22
29,34,21,23,17
17,26,3,38,48
14,41,44,40,27
3,42,45,34,22
30,39,31,28,33
24,31,37,40,8
44,47,37,11,3
26,32,3,14,49
16,33,9,32,8
28,12,39,1,15
27,29,23,21,22
31,45,18,32,7
41,24,14,13,38
36,41,44,31,19
16,42,10,19,17
49,2,42,3,11
22,15,43,38,26
20,34,3,10,32
48,35,12,18,21
4,27,2,43,9
3,44,45,24,9
36,44,22,1,20
46,30,5,26,37
11,32,35,5,33
32,7,30,6,1
23,42,0,11,2
22,40,8,3,4
32,23,16,14,13
42,5,27,10,34
19,44,13,25,27
22,9,42,48,7
24,1,17,9,13
29,17,16,6,15
9,19,25,39,7
42,25,43,20,5
3,21,46,17,37
10,30,21,1,39
47,46,2,45,8
7,49,42,35,40
46,48,2,19,43
40,28,41,0,2
46,5,42,40,24
24,35,27,13,31
37,22,45,6,23
22,27,42,36,8
9,37,28,48,41
28,2,43,32,48
40,26,14,23,12
15,5,10,40,46
29,49,8,1,7
29,2,20,37,3
8,40,11,32,25
23,34,15,38,39
41,5,24,2,8
4,39,41,31,36
4,8,16,29,22
8,7,12,31,2
25,21,14,41,1
9,37,2,48,24
