29,37,7,10,5
8,22,41,39,36
13,28,8,19,0
48,43,6,4,36
3,1,37,41,19
39,27,14,21,10
30,23,32,29,17
2,34,33,29,0
39,30,46,20,48
14,22,1,31,0
2,32,19,0,47
7,26,25,40,23
40,0,49,7,21
34,8,38,14,39
27,14,29,47,11
28,18,35,37,24
6,34,45,41,13
13,10,4,44,42
20,1,6,35,31
32,22,11,43,16
4,35,14,23,26
24,30,28,26,2
36,5,1,27,9
43,45,29,34,37
20,11,46,14,23
47,18,41,2,28
18,24,2,3,7
2,24,31,0,29
21,11,29,9,47
22,28,44,17,11
48,7,25,3,29
2,12,36,49,40
26,30,11,14,25
24,4,27,37,30
42,46,0,8,32
10,34,27,13,6
6,43,0,28,20
14,0,24,36,1
29,35,45,18,46
13,25,38,29,36
3,41,19,6,39
37,25,31,9,34
18,27,41,22,10
25,11,2,17,18
40,23,49,10,45
8,47,7,44,38
21,18,23,38,8
43,8,27,13,46
37,44,10,17,19
27,11,14,24,7
19,28,4,17,15
10,31,0,13,28
35,3,24,44,28
18,2,27,22,44
33,29,34,15,11
43,32,9,40,24
26,1,3,33,10
6,28,21,27,35
16,45,4,8,20
48,22,4,15,32
6,31,16,41,3
32,49,39,28,21
10,16,38,25,28
22,38,8,1,28
0,6,36,39,19
10,31,22,8,26
5,24,36,13,20
9,33,44,31,29
16,23,7,4,44
42,22,8,44,15
7,13,43,3,36
7,44,17,23,26
14,43,9,30,5
36,41,46,10,4
5,10,34,7,32
31,19,23,42,26
40,27,38,44,26
22,16,8,29,11
12,16,24,38,18
12,42,38,6,17
6,42,20,31,11
34,0,10,23,6
27,10,45,20,11
1,12,35,10,14
9,11,8,37,49
11,36,33,38,42
16,6,8,18,39
45,32,16,21,22
19,36,24,9,1
12,11,49,21,46
11,17,35,46,18
20,17,42,37,47
32,10,25,17,7
5,16,14,1,13
31,19,40,4,39
37,22,42,15,17
35,37,39,13,26
48,26,6,38,19
40,25,31,2,38
19,14,34,23,45
2,38,30,45,5
13,3,25,35,21
23,10,15,35,48
11,19,13,12,0
10,36,41,15,28
40,42,17,18,0
14,27,10,4,33
34,9,38,10,31
18,44,25,12,26
2,21,13,46,45
11,34,39,15,47
21,17,12,25,24
40,35,5,12,48
17,34,28,19,2
9,29,42,6,13
43,47,39,41,15
21,31,5,46,32
6,12,48,4,5
28,11,35,45,19
6,2,40,49,20
20,2,46,34,43
25,22,18,11,28
18,11,42,24,2
46,17,34,38,20
34,28,21,27,42
34,5,1,11,2
1,18,6,42,39
47,48,35,44,14
16,19,40,11,49
28,48,26,35,37
23,40,17,49,13
35,27,46,40,18
49,44,37,30,15
9,34,32,21,23
8,37,42,17,16
31,28,22,17,21
37,25,22,35,16
39,48,1,34,0
2,40,34,15,33
18,34,40,41,32
0,29,24,9,5
38,30,21,19,47
18,34,41,37,29
43,3,16,48,38
44,5,24,2,4
33,24,13,38,47
29,12,38,33,13
47,37,27,11,8
10,37,6,23,46
44,48,30,14,39
12,21,17,41,32
19,28,32,37,24
18,6,42,28,45
10,13,32,7,29
31,13,0,29,21
27,28,6,40,14
4,0,25,6,23
33,19,6,10,30
27,11,23,12,32
8,47,7,31,27
16,6,19,38,3
40,21,47,2,4
2,16,49,6,9
4,13,44,30,23
23,30,9,15,13
33,29,7,37,11
5,45,24,25,42
28,4,26,2,48
49,14,13,35,18
15,46,6,7,39
48,9,27,40,38
43,23,27,24,47
14,33,42,24,4
6,39,23,48,40
42,7,11,47,45
24,1,34,18,21
10,22,19,1,41
33,37,44,13,7
30,21,7,37,49
45,35,20,47,40
39,3,20,17,41
16,21,4,42,2
21,19,8,24,29
9,12,18,14,21
44,6,8,23,16
16,33,21,37,18
19,4,44,29,46
16,42,32,27,46
46,47,37,12,25
9,12,3,22,30
29,18,24,35,14
12,6,46,35,32
23,17,4,30,16
42,28,38,41,24
34,30,32,46,38
19,22,44,31,39
5,18,4,27,21
44,5,25,49,34
30,42,12,1,20
23,31,30,1,48
