0,24,5,36,46,41,34,27,2,7
17,3,37,5,46,34,31,26,12,25
46,4,27,49,22,24,41,26,44,11
3,1,0,21,10,17,48,7,33,20
5,38,32,34,11,49,42,47,15,24
6,32,31,45,3,34,38,48,41,42
40,10,4,13,5,23,26,24,33,6
46,26,35,32,8,49,25,44,47,21
0,49,1,28,47,9,41,35,10,12
25,20,28,15,37,32,21,3,4,36
36,41,29,30,4,46,13,42,37,12
14,35,22,47,25,1,8,29,39,46
16,47,5,33,35,1,24,13,10,19
6,27,24,15,0,34,10,20,43,40
6,39,17,21,27,24,36,19,0,47
19,0,49,22,2,21,26,46,25,15
44,18,28,22,35,43,9,37,13,19
12,1,46,47,2,43,18,41,17,4
21,8,7,30,3,31,19,12,49,24
44,16,7,3,9,19,38,30,21,37
45,11,24,47,29,13,48,43,28,4
33,15,36,21,5,49,40,27,10,31
49,15,4,3,13,40,6,10,27,39
11,13,8,0,2,28,18,44,27,21
30,17,43,37,3,41,32,0,6,42
10,32,40,28,33,13,24,18,8,23
44,38,9,35,22,29,47,37,15,28
26,41,35,28,25,40,22,45,24,5
14,31,38,6,18,27,5,35,47,0
44,25,18,32,38,3,20,16,12,15
41,6,9,22,3,33,16,5,21,39
42,5,3,13,34,48,10,23,22,27
49,17,37,47,24,48,13,8,2,18
24,25,17,0,46,3,7,34,43,8
17,11,28,25,4,49,20,29,39,48
31,44,38,30,46,24,37,49,18,20
9,0,35,6,34,40,16,37,7,49
21,18,8,11,23,33,3,39,6,14
49,38,1,41,37,32,15,20,17,29
32,41,5,3,48,15,0,47,12,33
10,14,2,37,13,36,6,29,5,23
9,1,10,46,47,21,38,5,49,12
5,35,32,8,17,41,39,46,43,33
5,45,21,11,9,13,23,31,3,30
12,14,6,39,25,40,35,26,5,31
4,40,30,8,17,0,32,11,13,3
35,30,34,38,44,7,31,9,22,49
38,12,18,20,15,32,34,25,47,17
20,9,30,46,19,33,37,39,43,0
23,14,17,32,9,25,37,20,39,40
0,11,34,45,49,33,13,4,18,16
1,5,24,43,27,39,17,34,15,25
36,46,20,12,38,3,44,5,26,21
8,12,11,43,4,0,29,34,10,17
4,44,35,15,37,33,45,43,5,27
4,34,0,27,48,22,8,23,7,33
25,0,46,44,2,43,35,12,3,37
49,11,39,38,20,29,3,22,24,28
23,31,1,32,18,10,2,27,33,19
31,20,41,34,46,37,3,13,36,12
44,36,41,10,2,23,7,46,16,42
29,37,8,32,7,5,44,27,0,42
33,3,22,35,30,15,42,10,13,41
44,6,47,49,7,41,23,14,48,26
3,43,13,4,18,12,48,31,39,22
19,35,44,21,26,10,32,22,37,46
13,32,33,44,17,41,49,38,12,14
17,43,8,13,22,48,26,18,24,23
7,19,48,5,6,37,44,26,43,12
10,21,22,0,17,28,24,5,32,34
24,42,16,7,22,27,35,20,3,6
23,11,47,36,21,17,27,31,9,49
16,0,34,26,46,4,39,9,23,15
1,29,20,38,34,23,11,18,47,19
37,35,42,49,13,19,24,31,20,34
19,10,42,29,35,48,46,18,12,24
10,43,46,42,3,37,29,49,34,26
20,21,31,24,45,10,43,29,30,4
35,27,1,0,40,13,29,16,43,38
9,23,12,29,36,27,37,42,3,14
20,12,38,18,39,31,43,14,34,41
3,32,37,2,42,44,48,47,24,26
3,33,46,4,49,8,11,12,19,1
36,41,26,13,29,2,24,8,48,44
38,11,36,9,28,47,42,24,30,26
46,17,22,29,2,42,38,8,16,36
3,47,16,14,19,42,12,5,1,31
39,19,31,47,40,0,15,23,43,18
25,33,8,9,18,40,3,48,14,38
48,0,45,5,4,37,15,46,19,21
15,34,17,38,37,0,22,24,26,46
6,4,38,45,25,44,47,26,3,8
38,48,12,27,24,26,36,43,49,40
14,10,9,33,12,4,47,8,11,36
23,44,29,43,36,19,45,3,42,20
15,37,24,14,32,43,16,4,26,31
44,0,30,21,37,48,1,45,24,9
3,17,44,16,15,22,39,26,41,23
13,38,48,25,33,22,6,23,3,26
3,18,14,37,32,19,49,22,21,42
3,29,22,33,2,44,15,49,16,5
25,8,28,47,36,1,10,21,43,17
25,3,42,20,5,30,14,7,12,6
13,47,49,35,3,44,37,28,23,29
15,8,43,4,18,27,2,14,21,40
29,3,30,36,6,13,25,32,22,19
35,42,27,12,33,11,47,39,15,2
47,43,29,22,12,33,5,46,8,45
28,16,13,33,21,37,7,11,47,4
48,44,14,9,19,18,4,15,33,17
15,13,4,40,35,25,38,21,19,30
27,19,11,5,16,38,36,48,20,41
0,39,48,25,3,46,8,10,41,32
14,34,12,29,5,24,21,17,49,45
25,27,19,34,10,32,42,47,49,20
33,38,20,5,48,15,17,35,46,36
17,32,35,6,0,40,24,36,18,19
38,10,3,44,35,23,48,13,49,17
39,46,16,33,36,9,47,22,35,13
26,30,4,7,40,33,47,41,13,6
35,0,13,10,26,21,25,34,1,47
48,14,17,18,6,39,19,33,20,21
45,42,18,17,39,43,0,1,49,40
44,48,27,5,0,11,33,18,36,7
28,40,20,18,13,16,11,10,14,42
1,19,43,6,40,34,17,37,36,42
0,5,28,41,24,32,11,29,13,19
13,47,48,2,44,21,32,23,19,11
42,39,47,3,14,41,25,22,26,44
19,2,49,23,41,26,34,16,42,39
32,45,34,40,22,36,16,23,8,18
0,32,10,27,23,25,41,34,9,31
8,17,30,14,3,9,37,12,39,34
40,39,2,42,46,10,37,25,23,17
46,49,15,30,38,6,41,8,22,26
20,41,22,17,38,31,16,13,9,14
18,24,12,2,34,25,23,33,37,31
44,29,6,45,46,19,48,38,8,21
13,17,36,15,27,26,37,16,28,3
28,41,44,8,23,34,10,1,39,7
1,19,11,46,25,8,21,12,30,16
29,47,12,24,6,26,30,45,33,44
38,33,48,2,7,26,25,4,46,42
9,48,46,43,14,17,35,36,8,7
3,17,37,20,16,30,26,1,36,42
48,2,49,32,15,31,4,22,10,17
36,42,20,49,41,35,11,21,39,33
13,9,21,32,29,12,47,19,14,10
45,10,30,4,46,13,19,0,27,3
5,42,23,1,33,7,29,32,26,17
