35,26,15,41,33
23,18,10,40,19
45,23,8,13,15
29,22,3,30,24
1,26,16,5,47
42,41,30,8,10
9,44,15,32,5
49,36,40,21,34
37,18,8,42,10
38,48,14,49,39
14,40,18,16,30
35,25,14,12,40
13,44,16,21,49
23,8,48,46,18
13,8,29,12,47
17,35,5,6,32
20,31,14,29,43
9,3,28,22,40
4,28,10,20,48
21,11,28,35,41
2,30,49,38,47
26,2,39,16,18
17,19,42,24,28
8,14,12,43,25
21,42,11,37,49
47,7,27,14,13
23,17,18,36,1
40,25,46,24,27
36,46,44,42,47
22,24,0,38,32
33,32,10,16,9
8,28,18,15,47
25,31,18,14,20
46,31,10,33,17
5,6,9,8,11
34,36,25,8,37
37,36,28,4,15
45,4,29,36,22
35,31,36,5,23
1,6,48,17,29
43,18,44,39,23
43,0,18,36,16
10,20,48,33,41
0,10,21,15,45
12,6,16,32,28
23,15,9,16,11
37,44,45,23,43
9,45,31,2,36
46,29,19,28,2
38,29,32,7,30
18,5,26,33,12
49,40,21,4,25
36,31,11,22,44
49,35,5,26,19
3,26,28,9,25
38,28,35,34,32
7,35,20,19,26
17,16,20,38,14
25,9,15,21,40
31,34,1,46,9
31,11,30,27,45
23,21,11,28,35
2,16,20,43,9
12,7,13,39,40
5,47,30,36,44
30,10,16,6,4
22,42,16,3,5
20,22,30,41,25
37,12,11,21,34
12,42,45,0,39
38,47,30,20,28
44,8,35,15,21
0,13,37,19,14
12,7,35,26,30
3,7,37,20,30
25,30,13,14,38
47,20,13,14,43
47,16,39,28,17
31,22,6,5,35
6,46,42,34,29
9,37,32,0,39
39,4,26,14,12
26,42,35,28,34
49,11,43,36,39
17,1,34,9,3
40,9,33,8,30
20,18,37,1,49
40,19,29,13,15
12,2,8,0,23
44,22,42,17,5
46,0,42,28,7
47,35,45,16,29
38,33,44,47,46
40,35,27,2,22
17,2,34,10,45
45,15,21,18,37
12,32,27,26,19
8,47,42,30,39
34,23,24,14,29
1,37,45,12,26
4,49,47,15,5
43,22,23,30,45
16,9,18,4,25
28,8,27,40,34
46,45,36,12,31
16,25,23,36,29
5,16,20,12,29
15,47,37,11,33
38,20,22,15,29
23,22,39,44,48
47,32,45,0,29
48,25,24,17,3
20,16,17,40,37
28,7,21,0,10
26,35,41,17,1
21,48,23,30,22
3,42,1,48,8
12,24,35,48,37
24,49,15,6,4
5,48,14,3,32
0,12,26,31,37
40,44,24,12,21
36,42,4,13,23
49,27,1,31,7
13,22,2,16,17
48,16,23,42,18
5,22,36,0,48
12,26,17,25,34
37,40,8,30,20
28,21,49,46,33
32,42,0,46,41
20,1,9,22,29
33,41,1,7,8
30,0,7,23,11
6,37,26,15,40
9,18,14,13,5
32,11,9,47,29
47,17,30,25,8
49,30,14,25,48
19,20,40,6,47
42,2,24,47,6
42,25,12,46,44
46,5,38,28,12
44,25,18,24,1
24,22,6,45,27
45,2,47,41,37
45,40,32,26,13
39,44,19,6,24
48,41,46,14,29
38,9,11,3,28
27,15,47,26,6
41,3,14,26,32
41,24,3,33,17
12,49,0,9,2
34,33,4,22,38
11,35,7,39,43
3,0,4,13,46
47,30,44,36,6
16,45,39,35,29
5,3,35,9,49
3,6,12,41,46
40,3,15,17,8
1,15,28,39,22
33,9,17,13,24
14,12,26,7,48
30,41,39,35,0
41,42,5,43,11
41,2,31,45,49
10,47,4,30,39
23,44,41,39,20
18,12,20,0,13
7,22,36,5,8
33,28,48,10,26
9,42,32,29,13
31,19,2,5,12
40,32,18,34,4
32,24,35,27,34
10,27,45,23,12
13,37,28,40,33
28,25,19,20,38
3,7,9,28,4
34,3,32,49,15
36,44,37,12,17
18,0,2,20,34
47,43,23,20,0
34,13,42,9,36
5,27,43,44,15
41,45,10,38,2
26,8,30,37,47
33,32,40,22,1
13,10,41,39,43
28,2,41,12,31
47,31,11,21,42
29,43,23,25,42
32,42,2,43,28
2,42,3,46,49
33,49,43,15,13
2,15,29,20,23
15,4,25,5,33
7,34,27,13,42
