30,15,20,9,43
45,15,2,39,43
25,21,6,12,41
43,49,0,44,40
0,36,11,19,27
38,2,5,6,20
28,16,18,22,29
39,3,41,47,49
4,39,30,46,24
12,37,38,45,44
22,4,3,40,13
40,27,41,23,31
0,17,30,7,47
31,22,29,44,26
13,25,11,27,0
22,47,4,6,1
23,41,26,28,2
33,47,0,1,21
45,0,39,12,7
19,33,45,28,17
11,27,12,15,20
22,48,47,27,4
2,22,48,1,3
1,43,29,9,41
16,31,22,35,17
29,33,8,7,10
30,28,33,48,16
17,47,7,18,22
34,6,45,48,22
31,22,5,34,28
46,1,11,39,17
37,9,3,18,10
31,27,37,9,5
47,10,2,4,43
13,45,33,7,6
35,44,4,36,10
5,17,23,37,2
38,9,30,5,6
31,44,26,9,7
27,5,12,14,28
20,16,23,48,7
42,6,30,8,27
32,6,45,18,42
14,19,15,12,8
15,20,44,4,2
6,49,40,42,1
30,47,42,46,13
3,44,40,4,19
21,37,2,30,0
43,31,13,29,37
40,26,3,30,19
1,14,37,19,31
40,16,4,41,29
13,25,8,1,10
11,27,38,19,35
5,6,9,17,49
5,9,49,41,27
44,47,34,49,16
34,32,26,39,8
3,12,25,5,45
32,4,11,44,22
22,28,19,30,11
49,0,6,27,23
49,48,28,21,7
35,8,15,2,16
39,36,0,42,16
20,8,7,13,25
30,24,26,3,4
4,47,3,36,16
22,47,14,18,46
21,42,1,16,40
3,46,7,29,9
21,43,12,35,30
22,48,5,49,41
45,46,8,19,23
12,2,39,11,36
26,47,3,18,35
41,28,10,42,23
30,25,36,0,46
39,3,11,7,5
21,19,6,41,38
40,17,0,39,5
49,21,25,22,32
25,48,13,47,45
25,9,24,17,15
48,36,38,3,4
46,33,14,32,31
36,25,11,28,10
18,49,36,22,47
42,15,43,35,17
36,0,46,19,47
39,6,27,32,12
42,28,38,25,43
10,19,46,28,45
10,46,7,9,21
34,7,12,16,1
14,17,36,20,8
10,14,15,43,24
9,3,39,27,1
1,41,48,26,10
26,13,16,30,17
8,34,46,7,2
16,20,1,48,0
14,21,46,10,11
2,11,26,35,41
37,27,29,16,33
46,10,1,42,23
17,32,1,8,38
26,34,25,31,45
43,7,34,29,39
23,44,9,25,7
12,33,38,18,34
26,36,20,34,38
47,17,9,13,45
28,42,23,22,24
22,20,8,33,43
46,13,43,12,32
4,8,3,27,38
24,30,15,4,11
7,1,14,24,5
3,16,29,24,25
10,39,1,44,7
18,37,39,47,7
38,2,48,22,1
34,20,24,30,8
43,38,24,16,2
41,43,18,38,36
5,48,49,43,25
38,19,4,12,37
27,48,11,15,4
5,4,16,22,48
2,45,44,37,11
14,5,25,13,43
6,40,8,35,15
41,21,19,45,12
45,14,11,18,4
48,21,26,25,41
11,6,27,43,2
33,28,22,39,26
29,10,3,42,9
9,38,2,7,42
26,25,48,32,2
24,15,33,19,25
42,24,43,45,6
41,1,24,10,0
1,41,21,29,17
11,13,32,6,40
31,26,23,4,1
44,3,47,1,5
18,37,44,5,0
27,43,31,1,37
8,47,23,41,29
45,25,34,39,46
13,16,11,33,31
22,9,7,12,34
46,33,20,48,21
28,32,38,24,40
2,23,20,31,35
41,31,37,47,43
28,39,32,13,37
2,36,40,38,21
29,31,38,9,48
10,44,32,12,17
24,7,30,41,31
21,35,10,39,13
38,41,40,24,11
38,17,18,19,29
1,13,19,7,41
7,1,29,42,26
38,35,11,32,23
22,5,6,47,18
11,16,13,23,25
1,25,33,29,7
33,5,3,30,47
5,35,24,7,30
11,8,31,9,12
35,44,19,34,23
33,20,36,0,25
8,22,37,17,2
26,0,43,28,49
18,7,49,45,23
11,6,37,19,31
19,15,41,30,38
14,26,19,21,35
44,15,33,3,21
2,9,10,41,42
8,40,2,26,9
33,38,0,45,2
45,26,15,16,30
42,8,24,19,34
7,6,0,3,33
48,23,25,7,6
28,18,47,2,19
36,47,33,34,42
6,0,29,33,5
41,39,19,44,36
38,2,42,31,33
42,8,15,5,36
27,8,3,11,46
15,17,49,6,14
