1,10,3,45,31
31,5,39,10,16
10,38,16,23,39
4,2,17,23,19
34,1,20,46,26
9,25,31,36,15
18,17,24,20,49
20,19,15,1,46
7,20,41,29,6
22,7,18,3,33
17,38,23,31,25
11,33,36,16,2
27,17,26,11,14
35,10,30,0,36
8,11,2,25,10
23,4,35,27,6
29,17,32,40,10
33,32,9,27,37
33,42,13,39,30
12,49,18,23,43
7,24,2,19,18
22,9,19,41,42
48,0,21,23,15
36,8,24,15,13
29,14,33,0,48
43,1,16,41,38
20,42,21,1,38
6,24,12,25,34
6,32,8,18,46
24,36,23,32,17
45,36,22,49,1
7,31,17,49,19
40,46,42,12,13
15,10,30,22,36
12,43,9,24,45
17,41,47,1,4
24,16,7,35,5
24,16,28,29,32
3,22,34,9,23
1,15,23,18,0
15,37,25,42,34
27,24,30,25,22
31,9,40,44,34
38,49,33,44,10
19,4,0,45,35
18,8,49,16,20
9,5,13,46,7
48,8,12,31,42
39,4,29,22,33
30,46,23,25,26
31,44,45,0,13
21,16,6,9,11
0,4,36,29,18
48,7,23,35,16
10,30,31,23,24
41,42,34,35,45
16,3,42,32,34
27,2,25,46,21
11,21,44,8,23
40,25,2,8,31
26,3,19,7,41
26,32,14,27,29
15,5,9,13,30
19,26,15,13,40
38,23,15,5,44
18,45,4,39,24
25,42,23,33,46
49,47,27,40,20
23,32,21,27,28
15,44,23,10,49
46,24,32,38,49
19,32,40,38,39
21,2,41,33,20
20,3,15,37,34
25,14,44,32,17
49,27,37,29,26
28,15,16,5,25
45,49,14,1,39
31,39,49,5,30
38,48,0,4,27
34,4,32,30,44
44,18,13,38,14
26,48,14,36,15
14,6,9,0,4
20,11,17,12,46
14,47,41,8,23
2,34,22,11,18
12,42,48,22,27
13,44,2,43,45
14,18,48,1,41
49,2,26,37,23
6,41,12,13,47
32,46,15,17,20
2,23,7,29,28
30,11,9,19,37
39,3,9,45,24
41,45,14,4,12
41,16,10,34,30
25,4,37,30,8
42,4,38,13,23
10,25,32,38,17
30,21,3,7,47
47,36,19,38,28
49,10,13,3,17
38,33,32,39,44
43,17,14,9,47
23,17,46,35,37
12,37,30,39,28
10,27,46,25,18
49,39,24,2,18
20,24,43,27,19
36,15,41,27,40
30,41,47,0,32
39,40,34,12,41
23,16,21,19,20
10,31,20,43,47
40,37,3,41,4
36,12,26,46,48
15,46,26,17,36
11,6,41,36,42
38,25,44,22,21
45,46,10,7,22
39,38,8,29,5
45,38,39,25,15
6,20,41,11,34
15,13,25,30,1
28,40,26,38,45
19,10,20,44,31
25,24,47,17,9
21,15,25,47,42
6,19,46,43,0
15,8,5,46,38
24,20,42,28,41
25,49,12,11,35
24,35,30,49,46
34,45,49,10,32
20,36,41,7,16
3,23,10,45,15
33,29,35,7,14
30,19,48,20,46
29,1,39,4,47
49,7,19,42,0
26,40,25,16,41
11,29,36,48,23
26,25,3,49,29
11,49,43,23,2
1,39,3,5,37
3,39,38,43,45
38,13,33,23,24
20,35,22,18,10
13,20,11,25,28
9,30,26,0,12
37,44,3,49,48
5,38,28,14,0
16,46,38,32,45
42,5,13,12,39
35,44,49,11,16
27,35,41,29,9
32,25,29,46,40
15,44,31,7,22
38,15,43,35,34
1,8,43,35,27
43,8,30,44,47
24,6,22,12,25
21,12,23,34,13
13,20,41,34,35
3,16,44,48,23
37,9,24,16,12
43,34,15,38,6
22,46,35,19,21
45,3,44,27,25
14,16,0,43,32
42,32,24,5,29
7,39,0,31,23
48,46,5,39,47
36,44,0,15,5
5,26,6,32,8
11,47,34,13,39
2,31,34,13,45
23,43,11,22,18
7,8,30,5,38
39,7,12,20,40
8,26,22,45,7
47,9,13,16,42
13,32,17,12,27
10,22,19,1,44
0,29,21,35,42
1,11,7,4,12
1,42,22,38,47
10,44,30,20,35
16,25,41,26,9
38,20,47,37,23
24,33,23,14,0
1,32,39,16,26
27,34,49,12,21
37,36,48,35,25
41,7,4,27,19
3,24,22,16,45
38,31,45,32,7
10,24,41,43,26
