15.02,22.575920581817627,0.10191082802547771,0.10909090909090909,0.16126709863210942,0.17391304347826086,0.1038961038961039,0.1524390243902439,0.1553054662379421,0.15730337078651685,0.11085450346420324,0.15065185900531144,0.032,0.006,0.224,0.024,0.008,0.025,0.483,0.028,0.048,0.624
17.67,22.149255514144897,0.08152173913043478,0.1686746987951807,0.15852989577619309,0.125,0.27153891859774215,0.12442396313364056,0.15965612526865214,0.20647773279352227,0.16040955631399317,0.16038210155857216,0.015,0.014,0.289,0.028,0.457,0.027,0.52,0.051,0.047,0.319
18.28,22.122647762298584,0.06349206349206349,0.1111111111111111,0.15532118887823587,0.11458333333333333,0.2857142857142857,0.14414414414414414,0.16380149205319494,0.31521739130434784,0.18886198547215496,0.15475648611743287,0.008,0.001,0.324,0.011,0.458,0.016,0.505,0.087,0.078,0.34
18.62,21.889942169189453,0.1347517730496454,0.14583333333333334,0.1652675760755509,0.09333333333333334,0.2614010343206394,0.11439114391143912,0.16794596254221678,0.3006535947712418,0.2169811320754717,0.14363143631436315,0.019,0.007,0.315,0.014,0.556,0.031,0.547,0.092,0.069,0.212
19.38,21.7500216960907,0.10526315789473684,0.1111111111111111,0.1679160419790105,0.14146341463414633,0.2524230931310577,0.11627906976744186,0.16575425790754258,0.3167082294264339,0.2725409836065574,0.1478787878787879,0.008,0.019,0.336,0.029,0.599,0.02,0.545,0.127,0.133,0.122
19.28,21.91807460784912,0.152,0.0,0.1676846196557468,0.09821428571428571,0.3075204765450484,0.1774193548387097,0.17028985507246377,0.32989690721649484,0.22727272727272727,0.16309848189957182,0.019,0.0,0.302,0.011,0.413,0.022,0.564,0.128,0.05,0.419
19.43,21.929757833480835,0.09302325581395349,0.0,0.18452380952380953,0.08536585365853659,0.28031584884376765,0.12941176470588237,0.16576819407008087,0.334020618556701,0.21585903083700442,0.1574642126789366,0.008,0.0,0.279,0.014,0.497,0.011,0.615,0.162,0.049,0.308
19.76,21.67291760444641,0.16161616161616163,0.10869565217391304,0.16545784224841342,0.14201183431952663,0.25198587819947044,0.1532258064516129,0.17576687116564418,0.3170731707317073,0.2724014336917563,0.15520628683693516,0.016,0.005,0.365,0.024,0.571,0.019,0.573,0.169,0.076,0.158
20.29,21.600263118743896,0.14634146341463414,0.10810810810810811,0.16172168825741748,0.1404494382022472,0.2658988482724086,0.17391304347826086,0.18269562219924165,0.30576070901033975,0.27882037533512066,0.16905187835420393,0.012,0.008,0.387,0.025,0.531,0.036,0.53,0.207,0.104,0.189
19.96,21.545976400375366,0.14754098360655737,0.1271186440677966,0.16883720930232557,0.13043478260869565,0.25480329368709975,0.18181818181818182,0.17706422018348625,0.3010590015128593,0.2490974729241877,0.1635969664138678,0.018,0.015,0.363,0.021,0.557,0.024,0.579,0.199,0.069,0.151
