23,40,6,3,30,41,17,45,38,22
19,36,41,17,10,12,28,40,2,5
8,46,4,27,9,26,21,28,39,17
29,47,34,18,43,49,30,23,21,46
6,5,0,43,13,46,34,21,40,36
3,5,4,40,42,36,39,33,38,21
48,21,8,23,13,46,36,39,31,3
22,40,6,21,9,13,28,17,37,7
5,32,16,49,48,0,2,11,1,14
13,20,38,36,35,31,37,30,21,0
16,46,31,5,18,7,13,11,40,28
37,40,44,9,25,28,6,36,47,14
19,35,3,11,46,34,20,28,36,22
2,40,42,39,9,17,34,24,18,31
0,31,30,24,26,4,47,45,35,5
16,28,43,1,3,36,44,35,12,0
15,44,23,3,22,38,7,6,35,14
16,14,42,23,21,5,31,25,40,9
5,43,3,1,13,40,17,36,20,33
29,24,42,26,16,7,35,28,44,48
20,39,43,28,0,26,11,14,49,33
6,12,21,35,49,5,45,27,47,3
45,18,7,20,13,33,9,4,11,2
1,36,37,11,32,25,38,21,42,33
1,6,43,42,18,29,5,33,38,2
28,5,30,13,21,32,27,37,40,1
0,45,32,4,22,46,9,11,10,7
28,44,49,42,14,18,45,37,30,1
31,49,29,23,48,35,47,16,14,26
26,48,1,27,8,22,2,20,12,13
0,28,47,30,4,21,9,35,18,8
47,42,30,14,13,24,32,23,22,20
4,39,7,33,17,5,29,30,46,26
2,46,5,7,23,25,4,36,3,35
18,33,5,13,40,34,14,47,39,4
12,43,44,9,15,13,47,30,27,8
4,5,18,15,11,28,39,41,16,44
18,27,8,35,34,49,24,12,23,20
27,45,12,41,17,21,48,9,8,5
17,27,25,38,22,19,15,48,7,8
15,27,14,32,42,0,40,49,29,10
10,38,31,36,43,16,15,22,34,7
49,7,26,8,14,40,31,9,18,11
2,32,28,43,18,35,45,40,46,36
40,46,36,30,2,28,14,34,31,15
18,20,31,13,28,35,15,24,45,39
37,28,15,35,0,25,7,19,45,14
8,12,41,35,31,2,32,14,7,6
10,33,42,22,3,45,35,38,24,43
5,8,25,24,19,16,40,10,38,27
31,35,43,48,37,20,23,5,41,40
47,30,39,34,12,11,46,32,38,26
49,6,14,45,47,40,13,2,48,31
36,20,13,17,45,18,21,49,25,9
27,48,9,33,28,1,19,20,31,39
1,30,43,37,9,49,22,15,24,18
6,43,33,41,5,37,27,38,7,48
24,15,0,22,38,18,13,25,34,11
14,33,12,22,24,27,7,17,11,40
29,11,23,20,24,44,39,2,16,40
5,34,29,1,40,0,30,22,12,49
11,35,29,33,5,32,44,20,7,3
20,2,19,44,34,4,6,15,8,1
5,14,48,27,37,9,29,39,40,45
44,48,2,33,42,1,40,11,36,29
21,37,9,14,41,34,4,25,33,38
37,21,13,48,32,19,45,28,16,46
14,45,3,30,7,21,17,6,35,33
6,24,48,4,14,35,11,7,37,25
10,5,15,12,37,23,18,40,43,27
21,46,12,38,30,24,29,43,42,41
38,36,31,39,25,17,21,24,41,43
43,16,28,24,45,38,11,17,48,7
37,36,19,20,28,29,45,14,41,4
6,1,32,8,16,42,21,40,10,43
30,39,31,23,13,27,25,14,37,43
32,28,34,17,0,25,21,14,23,20
19,29,4,48,37,38,30,12,22,8
43,20,23,25,2,11,10,8,5,38
36,2,45,5,22,37,27,29,32,12
46,32,42,13,21,24,38,39,31,18
8,42,24,47,21,44,12,1,31,26
48,13,8,0,43,32,24,37,34,38
35,47,19,22,29,16,27,15,30,49
10,34,36,20,11,1,41,28,49,7
32,39,24,14,29,46,35,18,45,30
48,9,44,12,49,21,17,18,42,36
30,34,0,43,3,42,49,40,21,9
19,45,32,34,10,4,44,48,14,31
15,17,1,41,0,4,47,43,42,26
45,2,25,39,21,20,11,24,34,14
27,35,33,8,4,28,34,24,14,25
17,0,37,26,9,29,43,2,39,23
6,28,4,22,42,35,49,29,0,14
43,5,32,0,40,49,30,1,8,29
11,7,34,1,14,3,8,40,25,20
21,29,41,39,8,40,9,3,36,15
17,48,9,18,23,25,10,37,13,33
14,19,36,27,47,41,44,10,32,28
31,8,36,49,48,37,32,25,46,4
4,47,27,3,8,38,40,17,9,10
22,44,18,34,20,40,16,24,4,12
24,1,22,34,16,25,18,44,11,38
6,12,14,18,36,45,20,21,25,38
15,28,27,33,22,41,44,45,31,4
3,30,1,5,12,17,31,22,49,18
43,19,44,16,21,36,29,3,39,9
42,26,1,0,25,31,7,45,18,35
23,11,33,13,28,10,35,6,1,12
44,30,38,19,42,10,36,17,1,46
33,44,5,16,37,35,39,2,30,21
43,46,20,16,28,27,1,36,29,34
38,42,21,41,39,43,15,22,1,19
7,27,35,46,8,2,6,13,24,9
32,46,35,39,34,37,2,17,43,45
0,19,37,29,36,10,26,15,14,11
16,30,43,24,10,33,41,17,1,6
23,39,47,48,45,37,9,14,0,44
42,31,9,49,45,18,1,35,33,0
31,17,8,44,19,30,34,40,10,36
49,2,7,19,39,47,35,46,11,5
42,9,47,48,25,36,34,31,44,7
27,34,39,33,6,2,14,12,32,42
21,1,40,45,48,47,6,15,3,27
24,35,39,7,5,8,30,46,48,20
3,0,27,32,22,4,44,8,24,6
35,11,4,8,42,15,45,32,36,29
46,34,12,11,33,28,32,5,7,2
35,2,34,4,38,27,36,48,12,41
21,5,39,24,26,33,45,48,29,46
17,25,16,49,15,40,9,36,18,0
29,39,32,44,16,30,6,49,37,18
21,8,36,12,28,38,45,10,11,4
32,45,22,43,29,38,39,4,33,15
1,41,28,24,31,17,34,49,5,16
26,45,27,14,47,4,16,8,18,29
33,46,44,32,24,5,38,1,8,28
1,49,40,18,38,0,36,16,27,9
22,37,21,2,17,14,45,5,29,7
42,28,48,36,46,25,16,3,35,21
48,32,22,17,14,36,10,47,37,46
4,19,22,24,11,28,7,0,35,36
2,21,18,22,49,30,41,19,12,15
12,24,31,22,20,13,38,48,33,19
49,46,48,42,26,19,16,32,2,18
5,25,28,10,32,33,35,41,18,37
31,9,11,44,40,13,28,33,43,15
30,47,40,48,38,36,25,16,14,9
31,48,13,25,23,27,5,2,21,36
41,5,2,1,34,43,24,6,39,15
20,2,39,10,15,26,40,3,47,30
42,22,31,2,17,7,0,9,44,35
41,26,2,19,49,32,4,17,25,16
38,3,0,18,36,12,49,19,32,4
13,44,35,26,33,34,39,6,30,0
31,28,38,13,45,42,7,25,21,9
39,28,40,23,3,20,27,22,1,0
31,27,47,14,5,19,35,42,15,44
7,49,0,1,13,15,14,46,12,45
12,6,48,25,18,24,43,44,15,33
31,4,10,19,14,42,45,47,43,24
10,24,26,36,2,44,20,41,0,48
36,19,17,13,29,12,22,18,37,21
39,3,37,22,43,9,6,36,32,0
14,47,13,24,17,15,39,46,36,8
19,25,16,1,7,21,30,2,17,10
48,10,6,37,26,42,45,31,27,36
12,26,30,48,41,14,5,18,37,28
13,22,32,48,6,40,3,41,11,18
40,32,48,36,39,8,44,37,41,26
15,20,10,35,41,6,42,8,12,48
41,34,24,25,26,8,30,9,29,32
31,47,23,35,20,44,14,15,27,29
32,48,26,31,30,23,3,4,27,19
10,42,31,2,29,4,38,48,17,43
49,31,14,30,12,16,4,8,24,22
41,26,46,0,44,3,13,10,7,31
31,48,43,17,13,1,9,35,8,22
33,12,3,27,16,28,4,45,13,11
31,33,35,25,12,14,15,36,45,19
29,22,27,28,5,43,41,1,12,47
31,2,39,27,17,0,44,11,25,24
27,26,10,36,48,37,38,4,21,30
31,35,45,37,29,27,36,44,13,8
22,7,34,1,48,35,32,10,14,15
16,42,37,4,12,41,35,43,31,8
18,19,6,17,47,45,4,1,38,2
17,4,19,33,11,42,29,0,46,31
10,31,22,27,23,24,36,38,37,39
6,14,10,21,19,34,20,27,33,17
11,4,43,5,9,29,33,2,17,28
27,24,45,35,30,9,28,36,5,48
45,48,17,5,18,32,36,30,47,38
5,28,1,18,37,6,49,23,39,2
44,22,30,39,4,16,27,8,6,42
7,9,0,20,10,16,3,24,6,14
43,20,7,22,41,32,2,16,13,9
34,18,20,8,33,3,7,40,30,17
46,40,34,31,11,30,17,36,0,38
30,9,41,16,6,2,21,15,44,40
