26,18,5,42,10,48,25,14,6,27
7,21,16,23,5,12,8,17,2,6
17,38,32,45,39,33,14,22,42,3
29,15,28,27,13,49,3,31,40,16
9,0,7,4,20,17,16,14,19,3
28,26,21,10,41,14,12,33,2,29
45,47,13,6,10,24,4,12,32,7
25,11,16,44,28,18,10,12,17,46
22,48,0,13,23,49,15,33,35,10
20,31,0,21,28,43,33,10,9,3
31,9,44,46,16,19,40,15,8,17
43,39,1,9,13,5,27,17,14,25
24,1,28,2,48,26,49,8,23,46
1,42,5,23,19,4,12,38,45,48
36,15,49,42,25,38,31,0,3,9
18,3,49,25,13,27,12,37,5,32
9,24,5,38,3,10,32,27,2,47
3,22,32,43,37,7,24,18,25,14
4,46,21,31,27,39,47,29,14,42
18,21,49,0,4,23,33,40,14,5
18,38,32,48,0,30,45,5,12,25
41,26,14,5,12,45,44,48,8,17
8,37,46,3,49,24,1,15,40,0
21,41,11,20,48,40,43,26,49,17
34,19,31,9,10,22,28,41,30,27
36,39,0,37,41,29,38,32,14,31
35,12,3,32,22,0,45,4,29,21
9,48,15,19,38,46,18,40,4,41
4,28,38,12,10,43,26,14,24,25
38,17,29,9,39,33,46,37,43,32
26,25,41,8,17,31,10,45,7,19
48,40,45,35,6,12,32,34,49,41
10,7,26,47,32,45,2,34,27,17
18,29,47,14,28,34,2,20,37,35
30,28,36,13,9,21,45,26,7,43
39,38,28,1,36,5,22,32,0,12
15,43,3,29,21,5,12,31,8,26
33,11,3,7,16,48,4,29,20,40
2,12,36,47,46,38,35,1,18,31
39,49,0,18,27,38,9,28,12,40
7,9,14,48,5,38,13,10,11,29
16,43,3,23,29,39,8,32,5,45
21,10,30,43,18,12,25,11,38,3
26,20,4,24,40,25,32,10,21,35
44,40,9,47,0,2,33,1,10,15
45,49,39,28,10,13,5,35,17,22
33,9,7,19,29,40,13,27,48,8
27,28,9,17,48,41,22,12,15,8
11,45,1,4,26,36,48,24,34,41
37,1,48,39,20,11,10,30,47,42
32,8,38,2,44,47,7,28,36,25
26,8,48,24,17,14,45,13,38,25
8,7,17,39,49,42,32,1,48,44
10,6,42,46,33,49,1,13,23,15
29,26,17,36,31,21,27,5,15,16
0,4,38,26,12,20,35,34,44,36
30,35,25,1,16,29,14,38,2,37
10,22,37,19,23,35,14,29,30,32
41,23,4,45,17,22,20,7,19,5
8,46,6,5,10,30,33,1,47,39
39,46,7,22,36,14,15,29,27,13
49,12,33,23,16,26,28,27,25,9
28,43,37,46,32,38,2,39,41,36
19,9,17,13,21,12,29,25,37,16
20,47,27,4,12,21,40,14,34,33
44,10,47,43,7,0,25,20,8,18
41,34,23,37,40,44,27,43,4,47
1,18,8,34,38,30,29,7,22,23
20,26,31,7,49,1,19,12,41,38
23,16,47,19,11,5,24,17,49,2
3,6,9,34,2,32,13,29,21,10
7,22,12,8,42,5,2,11,23,4
17,35,13,0,40,34,25,15,28,48
11,34,9,39,35,32,47,17,20,4
29,34,25,5,48,14,11,18,2,39
32,19,30,9,6,37,38,0,1,7
2,30,16,38,48,46,25,41,18,24
12,23,42,41,44,20,17,30,36,14
19,20,4,2,43,46,27,8,15,17
20,2,11,25,35,8,40,12,42,4
15,5,8,48,45,37,42,19,16,2
37,16,8,39,43,49,32,31,28,42
19,32,6,21,49,47,29,16,40,31
14,2,31,9,4,12,13,26,35,40
29,41,45,46,31,2,27,28,33,43
45,42,37,33,44,27,31,17,18,48
24,17,9,39,31,26,12,23,25,13
1,20,36,46,41,30,23,22,6,11
49,37,0,19,14,33,45,34,17,7
17,38,10,36,39,22,40,49,42,47
7,1,20,4,19,16,46,27,37,35
27,22,46,16,30,36,31,7,33,8
4,3,28,33,27,26,39,41,30,1
40,26,2,29,21,0,1,24,47,13
40,21,11,30,5,28,19,43,0,20
2,26,6,25,45,10,42,41,13,30
17,31,43,24,19,35,8,13,32,10
5,42,15,39,11,3,29,21,40,23
25,41,20,8,9,22,11,7,43,5
19,29,17,39,30,43,27,33,37,36
43,4,20,38,7,33,44,42,48,19
20,35,5,46,21,31,45,22,26,40
18,49,30,45,7,39,15,4,33,28
24,25,32,19,3,37,21,20,22,10
48,22,37,21,2,46,44,32,9,35
25,24,2,19,42,16,33,31,10,37
43,26,38,18,19,23,42,41,11,2
12,41,21,49,4,6,19,45,35,34
27,5,23,11,26,10,28,19,7,41
13,15,47,29,48,24,2,49,20,41
31,18,16,47,20,2,0,22,33,46
32,31,18,0,46,17,38,45,11,3
15,2,16,49,8,13,38,27,5,46
43,6,23,26,36,21,3,25,20,13
15,47,27,22,11,26,34,49,30,1
42,8,19,29,36,23,21,20,18,0
2,9,13,39,15,8,12,14,23,43
47,49,40,34,2,22,35,12,29,11
6,26,41,15,38,44,43,11,1,48
21,5,49,41,46,4,28,34,43,22
24,11,44,8,14,6,17,48,35,34
8,31,32,0,38,30,22,2,12,37
38,11,30,28,3,4,37,10,7,45
16,9,20,10,18,32,35,39,41,29
30,38,48,26,18,19,34,3,39,25
29,31,23,13,43,35,28,34,30,15
26,11,3,23,42,20,48,46,34,38
4,33,32,47,19,13,1,15,43,11
11,45,20,16,34,3,42,47,2,36
7,37,8,2,21,39,35,40,30,46
6,2,7,49,0,12,43,29,13,25
10,1,33,42,9,40,34,18,20,38
7,25,27,26,0,1,43,22,2,23
10,9,7,22,14,43,38,40,44,2
10,5,25,22,32,35,29,21,11,37
4,44,18,33,42,1,5,6,13,31
4,43,37,29,41,20,11,7,46,36
1,17,0,16,27,2,4,21,40,31
34,35,25,42,23,16,3,7,5,6
10,23,4,44,31,29,34,18,41,36
36,0,43,45,38,33,48,14,41,30
40,39,23,27,38,25,6,45,30,41
49,18,8,2,22,31,38,14,40,37
14,33,37,29,48,12,2,26,31,43
1,42,13,38,9,6,14,29,28,19
20,32,8,39,14,1,36,31,16,25
34,46,8,28,10,45,12,6,47,39
36,10,43,4,35,23,39,3,25,18
30,45,11,49,8,41,14,2,4,29
32,0,26,22,43,1,29,34,45,5
23,4,37,31,17,10,35,11,15,39
1,4,23,17,13,9,48,49,6,35
47,32,40,49,28,30,44,33,38,22
40,24,23,27,4,25,13,44,42,39
38,30,26,9,31,3,35,47,16,20
24,31,28,6,33,22,39,41,18,11
11,29,40,16,36,0,44,20,4,28
45,47,15,7,4,2,36,5,33,32
29,21,40,33,6,38,28,7,31,25
45,6,2,40,8,19,33,30,24,26
46,42,38,34,2,30,25,18,22,27
12,2,46,31,27,23,22,40,41,3
23,12,16,49,24,2,46,1,11,31
19,47,32,11,13,31,4,42,28,29
37,40,5,35,23,36,13,47,7,43
5,19,10,45,27,28,32,30,4,31
40,4,33,42,45,20,36,12,3,18
31,29,49,42,30,38,18,17,21,27
4,26,17,2,3,27,28,35,6,36
22,31,48,14,24,29,45,19,12,27
17,8,33,34,25,23,11,48,44,43
35,38,37,36,18,22,16,26,41,28
38,7,6,8,15,28,27,33,30,25
16,36,21,42,26,37,19,6,47,0
40,41,28,34,13,39,0,8,46,48
27,43,24,38,23,32,34,45,49,36
42,10,29,12,43,14,11,15,49,44
40,42,43,33,3,23,34,21,32,37
32,43,36,38,23,40,16,11,7,47
25,23,10,19,45,36,4,2,8,38
