16,27,31,34,41,42,47,12,8,9
14,24,26,38,43,35,1,10,45,21
7,11,47,37,42,26,40,48,23,16
27,40,8,10,32,4,2,3,48,7
10,28,31,38,17,11,19,8,20,16
19,14,0,6,22,13,38,40,9,24
20,26,28,33,21,18,40,39,25,17
44,11,23,3,20,4,49,13,31,7
34,3,47,38,30,39,18,49,42,17
14,35,27,6,49,23,48,2,29,20
41,48,30,14,18,24,11,2,47,3
26,6,7,15,46,22,41,2,30,38
43,40,22,30,35,6,48,26,41,15
4,34,13,46,9,38,45,30,29,26
16,4,33,22,34,32,47,27,1,49
12,18,34,2,45,32,19,8,40,43
49,2,39,24,20,1,5,43,45,4
23,33,25,27,39,43,37,42,14,29
19,30,10,5,6,12,48,44,1,46
4,16,22,47,25,14,13,36,28,23
38,37,23,31,46,21,11,13,49,27
32,10,24,40,4,21,5,15,25,3
24,6,41,25,10,44,14,5,46,8
10,47,31,34,14,20,28,48,39,29
14,17,22,44,13,8,21,29,42,9
7,25,43,3,13,16,6,33,14,28
45,41,4,31,40,2,8,11,37,14
42,25,43,36,22,2,21,41,40,12
18,14,28,44,21,38,37,8,13,5
27,21,3,7,20,32,2,45,14,41
10,24,18,23,17,15,40,25,34,22
38,31,5,33,39,17,12,23,7,9
12,46,24,3,36,39,20,49,35,18
42,8,0,30,27,19,32,28,15,1
38,20,26,16,45,37,19,46,10,1
1,45,20,31,39,10,38,21,16,36
38,20,5,31,28,24,7,2,39,37
36,9,4,6,40,21,35,18,45,8
25,5,45,6,19,20,35,36,24,27
15,40,39,5,38,46,13,34,11,18
1,8,36,31,10,6,21,15,27,12
40,33,44,1,18,30,3,45,2,6
20,17,41,40,33,34,29,9,39,16
40,43,37,8,27,32,46,31,21,28
46,39,43,33,23,47,7,32,34,29
19,20,29,46,49,28,43,39,16,21
33,30,26,47,0,1,37,21,14,36
26,20,40,8,31,19,24,21,2,35
1,40,49,48,36,5,9,23,29,7
0,31,24,16,30,39,48,18,11,36
48,49,22,4,12,5,15,26,2,11
10,36,41,45,22,9,33,47,15,42
1,38,13,9,16,14,23,19,5,17
25,20,28,44,35,13,24,1,26,49
1,5,9,10,41,29,34,20,43,22
14,43,4,33,29,12,31,38,19,8
18,38,32,11,27,6,2,16,17,22
44,36,24,34,11,26,3,33,10,1
49,11,43,18,25,40,16,41,35,45
17,43,47,12,24,41,4,30,28,23
27,0,3,21,14,13,11,10,44,45
7,23,6,24,1,49,16,34,33,46
8,5,23,14,2,49,1,11,30,33
39,9,21,31,6,32,13,16,15,8
5,21,3,24,12,49,37,7,32,23
22,19,36,42,37,38,4,26,9,34
8,43,7,27,19,10,25,48,34,4
8,10,27,47,7,20,0,19,34,16
8,3,45,34,33,18,6,35,40,48
17,49,10,40,18,43,9,15,2,6
17,36,45,32,2,30,31,38,3,20
47,25,24,45,49,41,6,8,33,12
10,41,40,1,23,21,3,26,42,19
14,9,22,40,20,24,7,3,33,2
9,37,39,12,29,3,33,48,11,22
40,29,34,31,4,10,12,20,45,36
29,11,13,47,30,27,17,49,3,2
34,18,24,16,48,49,23,46,2,6
16,19,31,17,14,28,6,29,41,3
12,21,24,15,0,1,37,5,43,46
40,22,21,46,23,13,47,11,28,24
36,39,22,16,19,6,47,30,37,21
12,5,23,46,30,18,27,45,42,39
37,11,1,28,39,20,41,42,25,10
0,6,10,22,5,46,29,19,44,17
6,45,37,16,11,23,17,48,15,2
36,18,11,6,29,42,21,22,20,37
7,1,2,25,31,10,8,13,17,0
28,32,10,43,18,36,40,21,47,8
29,26,43,0,33,40,48,49,21,45
39,35,43,33,49,18,6,45,32,34
23,32,29,15,14,36,42,16,49,4
46,24,8,19,1,25,20,37,22,41
42,38,40,19,18,35,14,21,31,32
37,45,23,20,8,38,3,19,16,2
6,28,22,35,8,36,5,19,34,37
7,29,49,34,17,6,30,18,1,31
48,13,34,27,24,20,43,38,26,32
34,44,23,24,2,1,28,30,8,31
32,42,14,17,39,15,4,1,41,26
41,45,19,33,23,27,46,0,16,9
33,5,9,17,7,3,42,32,43,29
2,16,0,6,18,48,32,4,41,17
2,17,33,29,11,22,19,9,44,48
23,14,49,0,46,30,41,45,7,20
3,17,7,6,49,36,37,18,10,26
48,11,14,3,32,1,34,28,6,23
18,38,3,31,16,42,19,48,47,44
42,17,47,37,44,25,26,46,40,10
26,36,23,29,39,37,24,21,41,33
38,14,49,5,31,0,11,30,34,6
49,42,45,35,15,22,12,24,13,34
20,49,14,11,25,1,35,46,0,19
39,30,26,28,38,17,13,24,21,43
34,18,39,48,25,0,3,1,4,6
27,45,38,43,16,22,14,23,17,30
5,13,28,19,8,18,48,29,32,4
1,43,25,34,47,33,27,18,26,17
33,32,13,22,17,11,39,46,44,5
33,47,23,27,0,20,45,43,46,5
23,39,48,16,40,5,45,10,30,2
9,26,40,35,10,43,46,28,48,39
6,32,36,31,11,45,40,9,29,34
3,40,33,27,32,35,46,49,37,12
16,18,20,4,47,22,27,14,34,46
27,7,25,26,18,15,45,46,11,32
31,21,2,23,16,7,37,32,44,3
37,36,0,28,47,13,9,8,14,20
12,19,25,11,2,17,9,45,39,26
42,11,12,40,13,6,4,45,29,15
33,32,4,21,43,27,5,15,11,17
14,44,49,9,16,4,34,6,10,5
34,33,16,27,2,5,22,24,14,1
3,20,41,26,4,7,13,43,18,46
14,44,16,26,17,49,7,43,10,46
33,39,21,27,49,44,43,37,24,26
43,9,12,28,36,49,11,32,46,5
23,42,31,26,19,37,0,22,25,12
27,15,17,6,18,3,19,29,37,47
43,10,31,49,19,46,18,16,23,25
23,47,20,40,2,42,15,34,6,11
34,1,5,18,16,29,11,20,42,36
21,24,11,1,5,27,28,31,17,41
32,21,34,33,5,7,18,11,48,24
22,33,37,47,36,6,17,29,45,15
1,42,37,29,31,28,12,21,11,26
48,7,25,26,24,1,13,44,6,32
26,25,24,27,1,38,22,44,39,15
28,45,20,13,30,2,49,16,7,26
11,24,41,4,46,26,45,34,39,20
20,31,19,43,40,34,23,45,8,27
29,13,9,15,44,36,25,6,17,1
29,10,6,42,3,22,40,21,35,18
13,6,5,3,2,23,29,8,12,15
30,41,18,40,44,33,32,31,12,11
23,15,5,14,4,9,39,6,43,36
41,11,32,21,16,44,5,19,22,0
13,33,45,37,32,24,6,0,30,49
39,13,36,16,20,30,1,38,19,18
16,27,24,20,10,49,13,36,44,31
