47,2,5,29,40
5,44,38,3,46
33,12,40,46,48
28,25,37,10,4
37,27,25,23,13
17,43,18,44,31
49,20,14,44,40
10,33,23,7,5
38,39,2,12,18
32,29,49,1,0
22,25,15,28,30
18,9,6,39,16
47,25,1,21,31
13,27,12,29,11
7,5,21,2,30
7,13,3,37,5
12,13,24,45,9
34,27,40,44,25
30,34,47,22,12
46,44,6,3,25
17,28,12,16,48
33,16,26,45,5
36,48,22,39,46
44,48,40,32,23
6,45,33,3,5
0,33,32,21,31
12,14,0,36,10
46,1,38,37,28
41,24,15,34,37
21,48,32,11,42
33,43,20,13,44
3,35,33,40,10
37,9,19,1,34
20,8,1,47,49
23,17,2,37,48
21,0,38,8,5
9,16,14,10,15
9,7,14,11,23
27,14,18,45,37
22,7,32,29,19
49,25,9,31,32
47,7,39,44,15
16,33,35,28,3
1,12,40,19,7
12,35,33,14,27
14,39,44,9,37
16,13,45,5,20
0,4,24,27,31
19,3,15,17,21
32,35,49,30,43
46,42,11,27,49
22,12,19,13,39
23,16,27,0,11
34,0,15,10,43
32,5,6,1,21
32,1,9,20,49
34,10,41,11,3
5,31,26,23,6
15,19,47,27,13
21,14,31,26,15
35,40,1,17,23
30,37,43,44,12
28,37,18,30,31
39,43,37,22,19
7,18,1,9,35
18,36,49,40,11
44,29,11,8,35
30,23,25,37,43
16,0,15,18,9
12,14,24,29,39
27,9,4,40,7
40,14,29,36,30
30,3,39,37,0
16,34,23,19,10
23,19,12,13,38
41,21,25,31,3
23,39,18,13,37
25,42,29,36,28
18,19,22,37,4
24,48,9,36,47
14,18,7,25,26
22,20,21,3,18
1,2,0,3,30
5,39,20,13,32
0,37,27,26,3
4,39,20,41,48
0,13,3,40,10
7,49,32,1,44
10,42,12,39,13
18,28,9,35,29
32,12,22,4,31
49,7,37,30,11
3,40,9,49,5
6,44,18,14,23
24,11,33,47,20
30,31,29,19,14
41,28,38,27,36
14,32,45,5,25
20,32,16,1,17
28,24,8,1,39
18,43,24,33,41
39,11,33,29,44
19,37,16,35,45
31,7,13,25,15
32,17,16,48,27
23,6,45,27,26
21,40,41,16,9
15,5,46,43,48
26,7,21,48,42
30,12,19,1,14
23,27,22,0,9
3,39,49,15,36
23,36,10,41,30
3,44,43,11,19
33,22,15,38,16
22,26,43,9,27
3,35,28,47,18
9,47,18,5,3
45,2,15,20,29
13,31,18,29,8
13,43,1,34,49
8,6,30,11,20
38,13,42,37,24
48,3,4,15,2
22,31,12,46,4
45,11,25,23,15
5,2,12,16,48
45,14,4,37,0
36,0,43,1,5
14,0,28,48,31
19,13,29,45,7
16,9,37,45,41
4,36,27,5,11
48,24,5,16,35
5,46,18,14,34
2,16,18,20,4
36,41,43,31,26
23,3,32,8,0
1,35,3,46,19
39,20,25,8,30
35,20,22,27,14
38,37,21,7,11
28,23,34,4,5
8,2,24,1,46
44,46,14,22,17
19,18,21,11,25
31,11,7,37,25
25,30,41,23,34
27,5,16,33,17
11,16,13,38,40
32,13,46,48,30
3,37,9,30,10
40,6,30,43,7
34,23,24,45,46
33,16,38,17,14
47,16,14,30,9
4,41,45,25,5
16,44,6,4,42
45,43,48,38,22
35,10,46,19,44
18,4,21,20,19
43,23,29,37,36
6,47,36,24,43
48,20,47,21,39
25,10,19,8,28
32,47,5,46,24
39,14,35,19,29
32,26,12,37,5
4,20,39,29,38
30,8,22,20,15
39,34,29,11,48
11,6,33,30,16
40,49,9,44,41
32,46,11,28,26
29,40,0,43,18
8,25,15,5,18
24,5,7,45,3
36,28,44,34,5
44,33,45,1,10
39,42,1,12,6
14,27,44,5,29
31,6,25,15,23
47,12,4,0,17
0,43,48,16,35
14,18,4,7,39
40,39,43,32,14
22,44,17,47,49
30,41,37,11,9
44,47,3,28,5
36,24,26,17,44
12,17,2,26,3
42,21,31,47,28
6,25,32,9,43
38,32,31,30,19
49,37,25,32,43
44,5,29,33,21
26,6,31,21,4
0,20,24,23,42
29,15,20,46,31
6,42,34,12,8
