32,29,24,21,11,26,22,15,43,41
21,36,11,4,49,19,24,6,16,30
9,4,14,36,10,37,22,1,46,25
32,4,8,5,25,45,30,7,40,37
1,21,4,24,38,37,6,16,42,2
10,17,49,15,20,22,38,24,21,26
29,2,19,18,25,36,20,27,48,32
5,24,26,45,44,17,40,30,29,36
0,38,20,2,49,15,6,44,43,5
1,37,41,19,12,23,49,10,39,43
18,48,38,15,23,42,8,45,12,7
0,19,33,45,48,1,41,22,43,26
24,43,46,10,33,39,11,42,41,18
23,37,33,47,19,25,29,21,20,22
49,48,29,20,33,4,46,13,11,47
21,10,8,1,24,18,37,42,0,4
46,7,21,25,45,15,47,38,5,2
23,29,7,19,27,3,22,21,4,34
21,40,6,5,0,44,16,26,11,24
14,11,16,4,49,23,28,7,48,34
21,27,9,47,11,33,34,1,49,13
6,29,27,38,18,45,16,1,9,5
46,12,0,35,32,39,9,16,33,45
34,38,10,3,32,0,22,4,6,46
24,28,13,8,47,27,7,0,18,19
35,23,37,39,7,8,25,43,45,33
24,14,31,46,16,44,39,13,5,43
18,22,49,41,38,24,11,12,4,13
40,49,41,18,3,22,48,24,39,37
43,23,4,16,5,34,6,10,3,35
2,16,33,18,14,39,24,36,41,34
32,16,39,35,12,49,21,4,30,11
33,4,6,36,2,11,35,17,34,47
9,22,1,7,13,30,35,49,23,43
20,19,22,38,44,29,5,2,23,48
40,47,19,2,45,11,1,7,36,24
26,14,40,31,13,9,4,32,0,6
45,26,30,31,9,22,47,0,42,7
37,0,29,21,5,13,49,46,14,30
30,15,2,14,45,43,1,29,38,28
44,22,5,33,15,20,7,3,11,24
38,46,18,42,3,30,24,48,13,2
7,34,1,15,26,39,43,29,19,46
46,37,10,22,45,23,11,0,12,30
15,8,38,36,5,20,3,25,7,13
42,19,17,22,47,5,35,0,8,37
35,21,28,39,4,47,37,5,12,48
49,43,16,36,19,5,33,4,14,34
20,38,22,32,40,26,37,17,29,11
8,28,11,33,13,26,22,35,25,45
28,46,34,32,39,41,30,0,21,48
28,29,0,3,17,12,14,5,18,23
