1,33,2,28,15,37,27,46,34,23
10,24,34,49,35,31,45,27,13,47
11,17,21,32,35,37,42,5,10,7
44,34,39,21,35,13,48,11,37,0
29,47,32,28,20,21,8,40,34,27
47,12,15,36,8,5,41,44,10,25
7,3,33,34,22,38,42,15,30,29
48,2,28,46,47,0,27,13,25,5
49,1,25,9,8,29,45,47,31,37
26,33,43,22,49,16,24,35,40,3
17,38,12,24,5,29,27,48,26,8
40,26,4,9,21,22,25,14,30,27
8,36,5,14,12,38,47,49,2,1
23,41,31,10,5,18,39,9,17,24
43,28,0,31,39,45,42,33,10,5
0,44,49,42,26,46,47,25,31,35
35,1,11,17,15,47,26,38,40,30
18,47,48,7,4,26,29,19,2,32
43,44,38,19,42,35,31,36,11,8
18,33,5,43,7,34,21,42,4,9
23,32,5,10,29,18,13,47,49,20
5,18,20,39,25,21,8,22,32,17
5,27,36,49,45,24,4,20,14,30
3,41,45,2,48,12,29,4,37,32
46,36,44,11,43,10,47,14,12,3
18,45,4,22,17,43,11,39,14,16
43,4,26,45,17,8,18,38,7,10
49,44,42,36,35,10,15,14,8,32
43,24,37,46,29,10,4,41,3,40
3,18,33,19,20,14,29,23,16,41
5,25,15,39,30,27,26,37,10,38
20,30,35,27,42,33,24,26,28,21
33,20,41,40,42,4,0,25,48,18
41,24,16,8,31,35,6,28,1,25
8,24,49,45,10,5,11,43,38,41
0,32,5,6,30,13,19,1,11,16
8,28,34,7,39,38,11,37,18,3
28,0,33,44,40,10,25,2,31,6
34,48,21,1,32,30,13,23,49,25
39,25,32,7,27,15,12,21,5,1
25,18,46,17,19,5,10,14,23,6
37,12,49,10,11,42,8,5,0,33
36,6,23,9,13,32,17,42,26,47
19,6,12,20,3,29,31,36,42,15
46,10,33,39,29,47,38,13,17,43
23,18,38,1,21,33,47,40,22,5
35,7,38,2,12,13,44,36,11,39
1,0,24,9,45,36,35,23,29,39
35,39,47,26,5,3,46,44,12,8
39,10,41,43,45,32,20,47,46,40
31,13,7,26,35,21,28,29,9,2
3,9,46,28,7,48,13,26,45,23
36,38,2,13,29,3,22,28,11,34
38,39,20,32,6,10,48,21,29,16
11,29,10,39,49,34,48,36,43,17
29,42,2,23,41,32,9,15,34,12
13,17,34,7,9,46,41,8,26,2
36,23,33,25,11,17,16,12,24,26
30,42,9,46,14,33,7,37,23,45
16,45,13,36,7,15,40,6,38,5
30,7,27,45,23,16,46,19,40,36
12,48,3,16,33,20,11,10,27,23
46,45,19,18,21,9,25,14,47,35
23,18,37,27,4,44,6,34,8,15
16,31,17,20,41,23,32,14,2,48
46,14,43,49,26,0,13,17,39,24
48,30,31,41,20,10,27,44,18,16
49,35,40,42,9,23,18,25,6,5
34,4,47,18,17,27,5,8,43,9
14,12,5,33,46,31,20,34,11,4
0,20,23,40,41,7,18,42,27,38
4,40,43,7,9,0,1,34,11,30
33,12,39,32,23,34,40,1,16,27
22,28,10,0,41,39,37,2,49,6
38,15,22,34,42,23,21,0,39,33
43,4,40,32,49,14,41,42,24,27
11,41,5,17,2,26,37,6,35,18
10,17,48,23,32,42,0,44,43,28
42,46,47,22,2,9,0,18,45,44
12,4,8,9,30,27,7,38,24,16
48,15,25,32,17,2,40,22,7,36
18,46,13,37,19,22,29,40,5,25
33,44,6,47,32,23,5,10,3,9
23,28,40,46,24,42,18,6,26,29
41,21,5,22,1,13,17,6,9,32
43,11,45,13,40,39,29,6,28,42
17,15,19,28,20,30,33,5,16,32
19,26,2,23,44,18,15,24,28,7
32,42,9,27,3,10,0,40,44,37
25,8,7,34,45,2,44,42,29,4
16,3,28,2,39,46,49,10,18,35
19,15,29,43,47,37,10,28,27,0
1,47,6,7,25,9,40,30,14,34
