45,34,7,23,36
22,8,29,9,6
7,18,15,4,14
33,16,22,18,9
15,47,29,21,6
32,47,1,13,26
48,16,7,38,31
41,28,38,45,40
49,15,31,24,33
18,46,3,29,23
22,5,36,6,40
9,35,6,13,0
1,5,46,2,13
40,11,49,5,20
0,19,18,38,5
17,12,14,36,38
19,12,36,37,23
11,41,49,17,7
3,4,41,44,34
1,25,38,28,39
34,4,23,13,37
26,46,7,18,31
13,49,30,40,44
4,44,35,38,47
7,32,43,1,26
6,14,24,48,36
20,1,44,9,0
42,37,13,45,19
27,26,40,36,3
25,14,12,28,44
10,13,41,47,23
42,1,45,5,39
27,45,36,20,33
29,7,20,44,38
14,13,5,37,43
5,19,42,48,33
7,24,5,8,23
8,31,14,33,12
37,19,24,45,6
49,10,22,6,14
37,0,36,29,7
32,19,42,38,0
7,47,30,49,41
39,19,9,1,46
23,22,38,12,42
9,32,40,27,20
30,16,15,23,11
48,22,37,6,31
8,26,11,28,3
32,37,33,35,27
37,46,27,7,42
38,21,6,18,36
40,22,2,11,49
8,5,9,11,47
2,32,39,25,38
17,13,21,28,22
39,15,9,10,25
46,6,11,13,2
3,25,49,27,19
41,21,4,5,22
25,45,49,1,8
10,40,16,38,31
31,30,26,5,43
26,18,5,8,34
44,23,8,31,24
40,16,14,0,10
3,6,44,21,18
27,10,28,36,29
44,42,33,20,45
46,23,38,11,37
14,13,3,7,30
10,21,8,29,44
22,43,25,35,41
21,20,42,47,19
38,47,9,26,28
38,20,0,1,4
48,49,44,39,18
17,12,48,16,40
17,24,48,42,3
46,34,44,39,49
40,36,49,28,4
36,45,47,4,27
21,33,39,8,10
20,48,37,47,25
9,40,12,20,43
9,49,13,30,16
36,32,30,39,18
13,21,30,0,28
1,41,45,28,39
44,5,32,29,23
20,31,30,3,24
40,26,29,36,20
38,49,47,29,25
18,48,32,40,5
13,19,34,29,6
33,35,6,30,11
13,8,22,19,47
9,37,18,24,27
49,7,42,32,1
14,10,43,5,23
31,29,7,34,5
42,2,32,22,4
20,16,30,1,26
9,2,13,17,25
42,37,1,9,10
13,38,46,19,49
45,17,47,1,40
40,8,28,22,14
11,19,3,0,35
12,33,15,3,41
39,32,6,27,11
35,1,16,19,8
48,16,46,7,5
15,0,17,22,12
4,20,48,43,17
32,44,15,35,26
16,0,48,37,11
12,8,28,39,20
20,12,27,34,26
18,9,15,11,44
14,6,30,43,29
31,2,19,30,5
24,9,1,49,23
25,37,45,24,33
13,21,40,39,42
35,27,46,34,43
38,20,6,35,33
16,13,21,17,1
17,43,47,16,18
47,49,42,18,44
8,30,44,4,10
44,47,48,27,33
49,29,35,36,15
1,26,8,0,32
6,3,37,14,22
38,22,49,9,1
46,30,42,24,40
18,5,35,33,6
30,24,17,28,10
17,44,14,0,3
8,5,10,28,38
18,23,15,31,1
26,17,2,42,1
27,31,6,10,43
30,22,29,12,26
7,2,0,13,35
29,25,21,34,39
44,41,22,7,38
5,48,33,46,16
40,12,22,0,45
42,4,3,30,48
49,6,43,8,38
30,11,27,21,23
48,9,25,5,8
49,25,14,47,27
5,25,14,3,32
35,42,32,28,3
45,12,46,13,38
1,20,3,6,12
43,16,24,3,0
20,24,17,44,36
20,30,10,3,19
19,44,49,10,12
10,25,19,0,48
7,28,31,32,48
37,47,32,46,38
38,6,20,35,30
24,37,26,40,10
46,10,20,29,17
14,17,32,33,24
11,44,12,32,1
30,10,6,29,43
36,4,33,6,14
29,49,10,45,15
32,22,31,45,38
47,49,32,40,41
16,34,0,49,18
17,13,9,30,45
9,45,23,46,15
40,27,29,46,31
16,26,13,39,25
44,38,4,2,29
46,12,6,17,28
0,29,45,23,1
3,30,47,42,22
28,35,30,16,21
6,18,20,3,37
36,25,43,11,41
41,26,10,13,46
42,33,20,5,45
7,35,23,25,36
20,16,44,38,31
24,25,2,1,22
42,28,46,23,16
25,30,26,22,32
23,48,27,10,3
8,29,14,36,23
46,38,45,18,17
33,26,43,24,19
19,8,23,22,44
