20,37,30,23,38
31,28,11,7,18
16,3,36,41,5
8,25,34,48,5
18,47,1,35,3
35,3,30,19,13
36,9,10,25,34
14,38,26,5,27
20,27,31,43,13
12,44,23,21,14
11,15,18,19,27
20,45,23,0,12
24,5,19,1,18
8,27,46,30,6
19,5,26,10,2
2,43,37,16,28
29,17,31,34,21
37,9,36,45,24
17,47,36,44,49
46,26,10,24,28
11,1,24,20,27
36,38,13,35,14
49,39,10,26,28
42,4,32,26,1
1,13,28,3,21
33,2,36,34,40
10,22,35,3,17
23,33,11,42,45
8,16,36,34,12
18,39,37,16,23
9,14,16,21,0
17,3,22,33,29
4,49,21,11,10
6,26,44,34,21
42,29,5,13,2
8,6,20,7,39
4,14,36,39,7
19,48,4,6,47
12,33,42,2,21
7,19,48,29,47
9,31,3,42,33
4,45,19,22,24
14,24,1,18,38
27,19,5,41,13
14,7,15,17,9
47,45,27,13,10
39,48,28,18,10
18,35,23,19,47
24,7,29,36,9
2,4,21,9,45
16,32,7,18,14
21,48,31,22,45
37,26,5,22,11
28,33,6,31,24
29,12,48,13,26
22,23,30,15,24
46,35,31,40,16
28,30,23,21,27
38,35,49,36,22
47,24,42,44,15
13,20,34,33,4
26,25,14,37,21
43,44,41,14,12
7,3,10,38,46
12,10,11,31,26
30,15,13,0,5
47,7,2,34,45
49,35,2,3,32
12,46,35,33,39
38,46,5,17,26
49,30,18,37,21
47,21,48,18,46
1,33,43,32,8
40,1,11,6,44
17,9,10,2,21
43,33,22,46,5
14,21,23,18,6
11,30,39,26,27
14,20,5,24,18
16,3,20,2,47
24,3,38,15,2
14,28,8,42,24
25,45,34,5,32
27,18,25,8,36
20,11,27,40,44
3,15,22,24,42
26,9,1,37,43
25,11,14,5,0
8,2,17,48,29
10,4,3,22,43
45,13,46,0,9
34,48,0,17,8
2,19,6,28,7
37,31,35,4,11
38,11,44,39,47
6,25,21,46,43
8,0,23,30,6
46,3,25,17,40
29,28,19,40,17
36,14,39,3,45
4,41,36,43,30
2,43,15,13,24
24,47,46,8,40
5,17,47,27,31
45,44,6,33,42
43,44,12,18,32
4,15,32,48,31
9,7,23,25,10
4,26,29,18,8
14,37,5,26,15
29,33,32,3,34
47,38,49,23,27
21,2,34,29,9
25,0,11,8,26
9,49,14,5,45
6,7,37,36,12
19,26,7,34,21
48,8,29,25,42
13,17,42,37,12
33,45,24,12,41
3,0,6,23,19
4,33,1,32,42
43,11,48,35,21
38,0,23,4,19
26,15,17,32,18
46,10,22,6,9
18,15,46,47,20
21,43,10,4,40
2,46,29,3,4
6,8,20,2,48
6,3,44,5,35
19,10,33,29,37
48,35,34,21,41
35,46,6,29,44
47,20,22,6,37
31,29,45,4,21
47,20,42,44,12
47,46,33,48,37
24,44,43,41,6
1,32,36,46,42
7,38,29,18,15
22,38,5,30,6
37,43,26,44,21
28,42,49,46,38
31,33,42,32,27
17,41,15,27,14
49,15,32,29,26
43,5,22,42,49
30,16,15,6,28
35,45,26,42,1
2,23,15,9,7
33,31,2,0,15
48,37,9,0,26
30,35,26,36,1
14,43,19,7,29
42,10,21,31,46
27,9,2,46,48
39,6,26,1,34
33,10,41,9,39
35,24,40,3,33
24,49,36,26,7
29,43,47,4,7
37,1,3,27,15
18,17,31,6,34
34,5,38,32,18
43,13,42,19,22
4,49,0,36,3
1,7,31,49,12
43,40,46,26,37
13,34,2,17,5
28,26,35,36,42
10,45,26,21,12
38,24,28,47,8
33,14,12,15,5
29,5,10,13,26
23,19,49,12,7
43,37,24,49,48
18,45,14,13,38
7,44,30,11,13
16,49,8,39,37
28,36,20,26,9
14,1,15,10,49
45,7,44,38,34
10,27,7,31,19
38,29,26,5,18
14,3,6,10,23
42,10,7,24,44
10,11,30,8,32
48,22,11,21,40
38,5,33,47,16
22,9,30,14,34
40,23,29,21,15
42,3,44,4,11
42,48,23,26,39
1,22,39,48,30
5,29,21,1,11
10,1,21,2,4
10,48,20,35,42
5,25,20,46,21
35,3,28,9,45
