21,37,34,24,3,16,48,26,6,22
21,4,24,22,19,40,18,6,15,11
13,2,42,4,49,45,6,47,22,48
7,47,8,26,11,28,36,13,38,37
21,27,8,12,4,40,44,24,34,7
18,37,17,11,43,15,35,4,8,34
21,17,12,40,3,2,27,31,32,39
1,24,19,46,6,37,2,30,15,43
38,25,39,37,49,3,42,27,2,24
37,38,41,14,20,12,0,46,19,7
7,29,33,37,47,5,43,13,40,0
20,6,39,15,27,31,30,16,23,2
30,12,6,27,23,41,32,19,36,0
9,10,43,19,26,31,24,2,27,47
27,23,28,30,29,10,39,19,7,24
5,37,21,29,49,38,26,44,32,17
41,37,1,49,34,22,39,43,32,9
16,49,11,19,22,37,20,36,28,26
43,15,24,35,3,29,10,37,46,21
46,25,27,33,5,15,47,38,13,9
47,41,4,28,8,26,9,33,35,43
24,28,31,6,33,48,32,22,46,35
14,21,17,6,22,34,47,1,2,24
38,32,30,22,37,44,29,39,1,0
13,10,45,27,15,8,4,46,40,33
21,49,34,4,0,12,24,37,39,18
25,44,43,12,3,0,9,4,33,39
48,16,37,22,5,38,34,32,11,49
34,1,8,9,36,37,49,19,48,6
27,5,25,10,39,26,34,33,44,30
10,16,9,22,46,39,1,34,38,20
25,33,20,38,44,23,19,30,49,11
21,23,12,3,6,7,44,45,43,26
7,41,45,32,22,17,9,47,27,28
5,24,30,8,33,28,45,40,38,35
13,8,44,12,9,19,1,40,11,6
16,25,47,45,0,4,32,34,11,9
46,13,43,39,10,42,7,44,26,37
42,20,30,5,12,1,44,22,4,21
37,34,6,3,45,43,35,21,4,42
17,21,1,9,25,46,3,35,48,10
31,30,2,17,23,12,29,0,8,37
7,3,49,30,41,26,11,29,12,25
1,37,13,20,17,2,3,24,42,14
6,46,10,19,8,9,31,32,17,7
49,2,46,31,3,43,26,13,19,21
25,21,15,9,10,14,35,28,22,5
45,1,36,15,39,18,14,25,44,0
45,44,6,1,42,26,35,43,38,14
5,4,29,0,22,28,16,9,44,38
20,47,28,38,33,49,40,18,17,13
17,23,16,29,36,47,15,22,42,6
24,47,28,12,4,13,17,48,39,21
39,32,33,49,9,36,34,12,26,14
28,32,25,11,12,2,26,22,16,47
7,30,22,41,45,12,27,37,48,28
21,17,20,7,13,30,5,49,24,38
32,0,1,40,3,18,2,48,7,24
7,25,34,13,36,38,11,41,29,4
5,39,40,41,3,34,44,43,36,21
49,40,9,44,42,47,19,17,21,14
7,21,17,22,30,24,45,49,16,6
30,27,24,5,19,44,39,18,13,11
48,2,18,22,37,47,43,45,32,35
3,26,33,6,30,14,15,34,12,7
14,25,49,37,7,28,41,6,35,47
31,46,48,47,40,3,11,19,37,0
17,33,21,19,34,22,32,30,10,43
2,24,36,5,21,27,0,41,48,37
32,0,20,49,31,12,28,7,21,35
21,0,3,38,31,23,18,44,12,24
0,9,25,46,18,11,13,38,1,27
42,46,43,21,12,15,48,22,9,34
8,34,37,28,9,46,7,31,29,12
41,2,10,23,39,27,22,21,9,44
23,5,20,35,34,47,25,41,12,43
48,35,14,15,19,34,43,22,7,36
5,46,47,13,34,6,36,33,32,31
41,0,43,21,32,33,16,46,27,17
32,26,40,36,22,43,19,46,0,41
39,25,7,4,3,16,40,28,22,27
34,39,29,15,44,46,13,38,2,17
44,1,37,27,48,12,26,14,8,39
35,19,27,43,31,9,46,45,5,15
3,1,24,33,46,20,31,25,44,42
0,14,42,24,10,30,7,25,29,17
8,34,21,32,28,11,24,35,17,22
40,46,47,20,30,31,34,19,36,0
23,5,40,26,42,0,38,19,13,9
14,24,11,38,22,0,25,17,12,30
46,8,36,43,15,35,48,22,27,47
35,5,47,33,17,31,13,22,23,20
3,10,5,7,25,8,26,21,30,40
22,5,49,8,10,1,21,23,34,2
46,20,0,30,11,29,2,41,19,26
15,28,20,3,24,8,39,14,22,42
39,43,45,31,37,38,4,26,23,49
31,5,17,40,39,30,16,33,43,12
39,43,46,36,31,1,20,35,45,38
40,8,11,42,28,21,37,2,41,23
39,30,18,4,47,17,19,36,12,23
41,16,47,32,43,40,10,30,6,8
45,34,35,1,30,43,22,0,7,17
15,13,28,27,17,29,30,45,42,12
27,19,40,14,43,39,47,42,11,49
16,4,15,26,29,12,40,19,21,45
