28,34,14,24,12,6,25,19,7,5
9,10,4,42,2,35,40,26,21,46
38,31,7,40,33,12,44,45,30,20
5,33,16,12,37,29,22,6,18,15
4,22,25,43,31,37,35,42,34,3
13,32,28,8,39,15,6,22,40,14
16,45,20,28,8,39,31,7,15,36
0,27,25,48,20,4,49,12,41,1
12,48,27,47,25,2,20,40,16,28
33,7,11,4,48,30,9,36,38,22
44,43,6,37,3,29,27,21,24,34
27,25,32,22,12,31,21,35,36,13
13,41,27,28,0,42,15,9,2,10
48,25,40,49,17,6,19,7,29,13
49,47,5,33,2,0,34,23,36,41
30,29,25,16,1,49,15,0,21,9
0,39,26,5,34,38,19,15,44,10
39,7,17,22,46,25,24,3,15,6
5,3,8,4,40,21,26,48,24,15
15,36,48,24,18,44,20,33,31,25
44,30,32,40,21,29,2,37,36,20
11,18,25,29,23,33,49,5,40,37
5,6,28,43,13,3,38,35,37,34
16,23,15,43,3,21,4,20,40,22
47,13,36,5,33,16,7,25,41,9
33,20,3,36,13,18,7,47,8,39
22,18,2,28,38,40,35,29,14,39
22,7,1,27,15,49,5,37,35,8
15,31,20,13,37,45,2,43,39,38
6,3,28,42,14,30,39,8,21,47
24,45,17,9,37,0,15,27,49,39
1,24,34,49,47,23,44,25,11,36
5,19,6,27,34,25,40,3,18,43
4,27,37,12,16,3,7,14,36,44
48,38,45,36,17,5,47,39,26,41
4,7,46,18,19,34,16,20,38,11
38,1,2,19,14,23,13,28,34,48
9,4,11,21,6,32,10,29,5,15
18,22,33,24,27,26,9,3,17,4
9,49,8,46,20,40,23,28,36,34
24,39,3,36,14,4,21,18,25,16
8,48,11,19,38,43,39,3,26,46
6,40,5,30,45,35,33,14,49,20
19,35,10,2,26,45,46,12,24,9
41,31,45,16,17,35,44,12,10,3
1,41,18,8,2,20,10,47,24,37
18,25,26,30,24,44,29,11,8,34
13,19,27,26,48,32,20,33,38,8
33,20,25,16,49,19,11,41,35,7
39,44,38,35,26,25,12,41,4,31
11,35,49,43,40,36,9,46,7,14
6,34,1,48,33,25,30,36,21,47
23,30,4,31,18,34,49,35,41,19
36,33,9,32,43,4,11,45,20,16
24,43,1,39,2,32,3,9,19,30
41,5,44,21,10,1,31,11,25,15
49,32,23,20,13,41,22,8,35,19
17,33,22,18,29,16,13,4,23,34
6,35,49,22,4,43,29,32,33,9
38,37,28,29,46,16,9,30,39,43
18,20,15,43,28,42,6,35,10,19
43,45,30,33,28,22,0,44,31,46
