10,31,21,40,49,20,5,22,35,27
15,43,28,20,23,13,19,3,36,47
11,16,46,13,7,17,22,29,27,25
26,37,31,13,1,0,17,12,30,35
19,13,49,25,42,14,28,46,3,38
20,26,27,28,11,35,39,47,40,14
23,18,35,26,47,27,17,16,36,42
0,46,33,35,44,42,20,29,41,10
0,5,42,6,49,12,35,29,39,40
21,37,13,27,47,40,30,18,25,3
48,12,0,43,21,41,4,17,38,45
22,3,44,47,26,27,5,43,6,46
29,43,20,7,41,17,4,45,19,10
36,10,26,20,15,30,19,35,45,3
34,16,4,44,30,32,23,36,29,17
8,27,47,2,45,25,41,1,14,29
34,17,23,33,13,41,28,12,3,38
14,47,36,5,19,46,34,41,13,9
28,12,38,16,20,41,17,6,13,8
38,25,33,44,39,27,30,47,16,35
46,28,4,34,7,3,48,9,2,16
4,20,39,12,23,19,0,47,15,10
7,17,38,33,40,19,12,29,28,27
11,21,25,31,3,44,32,39,33,5
42,21,15,0,28,29,25,14,44,40
5,42,16,45,35,14,18,23,49,10
21,16,1,33,47,38,13,32,0,30
47,22,46,42,35,38,17,2,19,24
13,32,1,38,2,25,35,40,7,47
23,15,10,4,20,13,14,8,27,25
20,27,25,46,34,22,11,30,40,45
8,36,39,10,28,23,41,12,5,21
8,7,43,22,37,10,31,15,40,20
17,19,0,46,15,7,13,39,41,22
8,41,37,20,16,39,27,3,35,32
2,23,11,10,28,16,27,48,0,41
2,15,41,10,24,30,39,27,31,19
17,20,11,25,13,42,18,0,36,23
43,8,33,17,45,49,20,30,24,6
29,25,20,14,31,18,23,33,37,28
18,5,16,27,32,6,37,9,0,13
28,32,25,3,30,43,26,17,29,44
9,0,48,12,32,30,37,27,13,6
35,30,34,40,24,15,20,1,43,16
21,25,38,0,28,18,20,4,33,40
44,3,11,17,38,1,30,36,33,42
20,21,28,38,48,5,23,44,0,9
0,46,38,30,25,1,36,29,18,37
24,13,3,12,43,1,45,30,35,7
6,33,10,24,8,45,38,22,14,13
30,3,29,44,19,33,14,40,12,7
35,30,26,32,5,16,40,48,8,33
3,10,17,36,11,15,24,9,39,1
14,46,7,9,10,24,20,23,42,22
3,37,32,15,12,28,13,20,18,34
9,27,38,34,39,32,3,47,1,26
17,11,20,8,48,26,14,40,33,25
18,24,32,2,30,10,20,28,44,43
8,33,1,4,18,14,16,27,34,46
24,22,21,42,37,25,6,4,10,39
20,25,45,5,36,28,11,15,39,4
